reference_answer,student_answer,score,similarity
voltage is the difference in electrical states between two terminals,i dont know,0,0.9936365056823109
voltage is the difference in electrical states between two terminals,...,0,0.9907634920654288
voltage is the difference in electrical states between two terminals,the measurement of the difference between two terminals in an electric state,2,0.9985247066416119
voltage is the difference in electrical states between two terminals,distance between terminals,3,0.992442772709897
voltage is the difference in electrical states between two terminals,energy between terminals,3,0.9921067542560033
voltage is the difference in electrical states between two terminals,difference between paths of terminals,3,0.9939747043363525
voltage is the difference in electrical states between two terminals,negative and positive difference,2,0.9901239089995431
voltage is the difference in electrical states between two terminals,the amount of power a battery emits,3,0.9966405033108828
voltage is the difference in electrical states between two terminals,the difference in power a battery emits,3,0.996794967167252
voltage is the difference in electrical states between two terminals,the difference in an electrical state a battery has,3,0.9976558635129875
voltage is the difference in electrical states between two terminals,"the difference between two different terminal""s electrical states.",4,0.9971762407178771
voltage is the difference in electrical states between two terminals,voltage is a reading of the difference in electrical states between two terminals,4,0.9996223312102369
voltage is the difference in electrical states between two terminals,the difference in electrical states between two terminals,4,0.9976913823942666
voltage is the difference in electrical states between two terminals,the difference in the electrical states of the positive and negative terminals of a battery,4,0.9988077778771669
voltage is the difference in electrical states between two terminals,the measurement between the electrical states of the positive and negative terminals of a battery,4,0.9983035297408992
voltage is the difference in electrical states between two terminals,"electricity difference between the battey""s positive and negative terminals",2,0.997104575476254
voltage is the difference in electrical states between two terminals,a measurement of current and flowing the a source.,3,0.9973611088981862
voltage is the difference in electrical states between two terminals,a measurement of current flowing through a source.,3,0.9971194640709412
voltage is the difference in electrical states between two terminals,a difference between the electrical states.,2,0.9962823180988575
voltage is the difference in electrical states between two terminals,voltage is the charge given when two terminals are connected.,3,0.9986268039900476
voltage is the difference in electrical states between two terminals,0,3,0.9911040633141435
voltage is the difference in electrical states between two terminals,the measure of electritcy across a power source,3,0.9967466982551354
voltage is the difference in electrical states between two terminals,0.0 volts,3,0.9932411936933276
voltage is the difference in electrical states between two terminals,measure of electicity,3,0.9928167626326478
voltage is the difference in electrical states between two terminals,difference between two electrical currents,3,0.9947227442965259
voltage is the difference in electrical states between two terminals,voltage is the difference in electrical states between a bulb terminal and a battery terminal.,3,0.9994356806937377
voltage is the difference in electrical states between two terminals,the amount of electricity in a batery,3,0.9958253067044753
voltage is the difference in electrical states between two terminals,the difference between the terminals.,2,0.9959174255458209
voltage is the difference in electrical states between two terminals,the amount of charge.,3,0.9948567489815232
voltage is the difference in electrical states between two terminals,electrucal charge,3,0.9927909880390504
voltage is the difference in electrical states between two terminals,"voltage is the differance between the 2 terminals of a batter""s state",3,0.998640489890628
voltage is the difference in electrical states between two terminals,measure of electrical current?,3,0.9936227923530077
voltage is the difference in electrical states between two terminals,voltage is how much energy is going on inside a battery.,3,0.9978374267542883
voltage is the difference in electrical states between two terminals,the difference is electrical states between two terminals.,4,0.9974050322428188
voltage is the difference in electrical states between two terminals,the difference in charges of two terminals,3,0.9967978536926503
voltage is the difference in electrical states between two terminals,the difference in electrical states,2,0.9954245473220701
voltage is the difference in electrical states between two terminals,voltage is the difference between positive and negative,2,0.9973588668071973
voltage is the difference in electrical states between two terminals,0.0,3,0.9921148773403162
voltage is the difference in electrical states between two terminals,the difference between 2 terminals.,2,0.9954073570001428
voltage is the difference in electrical states between two terminals,voltage is a property of batteries. voltage is the difference between electrical currents in two terminals.,3,0.9992945060997012
voltage is the difference in electrical states between two terminals,the measured difference between two electrical states.,2,0.9964818406279132
voltage is the difference in electrical states between two terminals,the difference in charge between the two terminals,3,0.996494882933068
voltage is the difference in electrical states between two terminals,the measurement of the electrical current that occurs when the chemicals are mixed together.,3,0.9982924894353251
voltage is the difference in electrical states between two terminals,the amount of electric being put out,3,0.9956377319485273
voltage is the difference in electrical states between two terminals,the electrical difference between the two terminals of a battery,3,0.9974354760507519
voltage is the difference in electrical states between two terminals,the difference between terminals.,2,0.9952327564951755
voltage is the difference in electrical states between two terminals,voltage is the difference in the states of the terminal,2,0.9984148596618273
voltage is the difference in electrical states between two terminals,the measure between 2 different terminals,2,0.995451884078484
voltage is the difference in electrical states between two terminals,measure of the difference between the elecrical states of two terminals.,4,0.9976703131379905
voltage is the difference in electrical states between two terminals,voltage is the difference in the electrical states between two terminals.,4,0.9990250370924627
voltage is the difference in electrical states between two terminals,difference in electrical states of terminals,2,0.9946932107774352
the terminals are connected,they are connnected to the negative terminal of the battery,4,0.9976110235675815
the terminals are connected,the bulb terminal and the battery terminal have the same electrical state.,4,0.998075007688348
the terminals are connected,the bulb terminal is connected to the battery terminal.,4,0.9984256318146025
the terminals are connected,there is no gap so there is no difference in voltage,2,0.9973369559238588
the terminals are connected,the positive battery terminal is seperated from the negative battery terminal,2,0.9982775652978794
the terminals are connected,there is a gap.,3,0.9956455289300532
the terminals are connected,there is a gap between the positive battery connection and the bulb terminal.,3,0.998129367732242
the terminals are connected,there is a gap between the battery terminal and the bulb terminal.,3,0.9983354330065775
the terminals are connected,there is a gap between the positive battery terminal and the bulb terminal.,3,0.9981935231727541
the terminals are connected,there is a gap between the bul and battery terminal.,3,0.9980054725422749
the terminals are connected,there is a gap between the bulb and the battery terminal.,3,0.9981588872619447
the terminals are connected,there is not a gap in the connection,2,0.9972430680710296
the terminals are connected,the terminal is connected to the difference of the battery terminal,3,0.9979611512973933
the terminals are connected,the electrical states of the bulb terminal and the battery terminal are the same.,4,0.9985439975622299
the terminals are connected,its not working,3,0.9952171670992023
the terminals are connected,the terminal it is connected to is not working,3,0.9981057736549366
the terminals are connected,the two terminals will both be 0,3,0.998086018388775
the terminals are connected,a terminal is connected to differenet states,3,0.9972698873383352
the terminals are connected,there is no difference in electrical states.,4,0.9969090664829101
the terminals are connected,a terminal is connected to the battery.,4,0.9978996197213457
the terminals are connected,the bulb will not light,1,0.9963391644395205
the terminals are connected,the terminal is connected to postive end of battery,3,0.9983041828607705
the terminals are connected,that there is no electrical connection,3,0.9972343510273143
the terminals are connected,no electricity,3,0.9936331031585468
the terminals are connected,to a battery,3,0.9964795103361055
the terminals are connected,there is none,3,0.9951913789932418
the terminals are connected,there is a separation,3,0.9953419435363451
the terminals are connected,the bulb is connected to the battery terminal,4,0.9980407633759012
the terminals are connected,the bulb terminals are connected to the battery terminal,4,0.9980387362075726
the terminals are connected,there is no difference in electrical states,3,0.9966390241026415
the terminals are connected,the terminals are the same,3,0.9974772029300585
the terminals are connected,it tells you that it is connected to a positive battery terminal.,3,0.9980141268638063
the terminals are connected,that buld and the battery terminals are connected,4,0.9983724938080287
the terminals are connected,bulb,2,0.9926092519567313
the terminals are connected,it is negative,3,0.9952088946965517
the terminals are connected,the connection is closed,3,0.9958727979862545
the terminals are connected,it is closed,3,0.9943712216732691
the terminals are connected,the terminal is connected to the bulb,3,0.9973191496706815
the terminals are connected,that it is a negative terminal.,3,0.9962938245228761
the terminals are connected,the terminal is connected to a negative terminal.,3,0.9975459609140377
the terminals are connected,there is no connectivity,3,0.995709810618489
the terminals are connected,no connection,3,0.9932336744298822
the terminals are connected,a terminal is connected to the positive battery terminal,3,0.9971453286620575
the terminals are connected,they are the same state,4,0.996167034866597
the terminals are connected,the terminal is connected to the battery terminal,3,0.9974473391936749
the terminals are connected,that there is no difference between the electrical states of the bulb terminal and the battery terminal,4,0.9982857512001373
the terminals are connected,the terminals are separated by a gap,3,0.9971038338884871
the terminals are connected,the terminals are sepatated by a gap and the battery terminal and bulb terminal are connected,4,0.998717226902478
the terminals are connected,tells you that there is a gap,3,0.9969735239280458
the terminals are connected,a voltage reading of 0 means there is a gap,3,0.9966450200621291
the terminals are connected,there is a gap in the connection.,3,0.9967967101804527
the terminals are connected,a voltage reading of 0 volts indicates a gap in the circuit.,3,0.9971976463361586
the terminals are connected,i dont know!!!!,0,0.9948548931334897
the terminals are connected,there is no connection.,3,0.9959459023016697
the terminals are connected,there is not a connection between a bulb terminal and a battery terminal.,3,0.998383470954842
the terminals are connected,there is a bad connection between a bulb terminal and a battery terminal.,3,0.9982514708330754
the terminals are connected,the bulb terminal and battery terminal are not connected to one another,3,0.9987372090780055
the terminals are connected,that the bulb terminal and battery terminal are on the same side of a disconnected circut,2,0.9981001499577022
the terminals are connected,they do not create a circut,3,0.9965899274743294
the terminals are connected,the bulb terminal and the battery terminal are separated by a gap,3,0.9982410100411657
the terminals are connected,the bulb terminal and the negative battery terminal are separated by a gap,3,0.9983153929712578
the terminals are connected,i dont know the rest,0,0.9958347944526631
the terminals are connected,seperate,3,0.9941160705096205
the terminals are connected,connected to battery,2,0.9943651111872402
the terminals are connected,that it is connected to the negative terminal,3,0.9975291544778817
the terminals are connected,they are the same,1,0.9950458957437791
the terminals are connected,the two terminals are connected,4,0.9971976972294879
the terminals are connected,i do not know,0,0.9959529743838406
the terminals are connected,the terminal are seperated by a gap when the bulb goes out,1,0.9986443368985638
the terminals are connected,there is no difference between the two terminals.,2,0.9979582796384261
the terminals are connected,the bulb is off.,3,0.9965400705894563
the terminals are connected,that there is two positive or two negative connections,3,0.9972904986909731
the terminals are connected,the have the same electrical states,4,0.997338286414501
the terminals are connected,the bulb may be damaged,3,0.9971328304520258
the terminals are connected,they are in the same electrical state,4,0.9974761585808711
the terminals are connected,there is no electrical states,3,0.9967078300234695
the terminals are connected,that there is a gap in the circuit.,3,0.997650915506181
the terminals are connected,there is no voltage.,3,0.9964649400204608
the terminals are connected,its not recieving from either the negative or positive terminal,3,0.9969581559471269
the terminals are connected,it is being attatched to the wrong side.,3,0.9974413050642921
the terminals are connected,that the bulb terminal is only connected to one of the battery terminals,3,0.9987698494078048
the terminals are connected,there is a gap somewhere in the circuit,3,0.9974169950578551
the terminals are connected,they are connected,4,0.9965173780055707
the terminals are connected,there is a gap between the bulb terminal and the battery terminal.,3,0.9981580410238442
the terminals are connected,there is no electrical state difference.,4,0.997209872369921
the terminals are connected,there is a gap in the circuit.,3,0.9976460453027276
the terminals are connected,that it is not connected to both sides of the battery,3,0.9981905007904112
the terminals are connected,the bulb is only connected to that side of the battery terminal.,3,0.9984043146289177
the terminals are connected,that the bulb terminal is connected to the negative battery terminal.,3,0.9985593752241173
the terminals are connected,that there is no difference in electrical states of the two terminals,4,0.997655643106464
the terminals are connected,that it is damaged.,3,0.9964514213738572
the terminals are connected,that there is a gap,3,0.9968736092094004
the terminals are connected,"the electrical states between the terminals is the same, resulting in 0",4,0.9982698900519188
the terminals are connected,it is a bad connection.,3,0.9966413808167991
the terminals are connected,they have the same electrical state.,4,0.9972217954589062
the terminals are connected,the bulb is dead pr not connected to the battery terminal,3,0.9983580318517398
the terminals are not connected,they are connected to the positive battery terminal,3,0.9976571558834282
the terminals are not connected,there is a gap between the bulb terminal and the battery terminal.,4,0.9981155107865598
the terminals are not connected,there is no gap.,3,0.9955622595464623
the terminals are not connected,there is no gap between the positive battery terminal and the bulb terminal.,3,0.9979991095256764
the terminals are not connected,the terminals are connected to each other.,3,0.9981780850986767
the terminals are not connected,the terminal is connected to the battery terminal with a gapp,3,0.9981306635743394
the terminals are not connected,there is a gap between the battery terminal and the bubl terminal,4,0.9976473790270315
the terminals are not connected,the bulb terminal is not connected to the battery terminal.,4,0.9986328472235749
the terminals are not connected,the terminals are not connected,4,0.9978980817796204
the terminals are not connected,a terminal is connected to the same states,3,0.9975007171821456
the terminals are not connected,there is a difference in eletrical states.,1,0.996360773948724
the terminals are not connected,the bulb terminal has no gap and the bulb will light,3,0.9978524450528068
the terminals are not connected,the bulb will light,3,0.9961048869040439
the terminals are not connected,a terminal is connected to a battery,3,0.9970319512134196
the terminals are not connected,god,0,0.99238483018745
the terminals are not connected,the terminals are connected,3,0.9968563891546978
the terminals are not connected,there is a gap,4,0.9954288325663349
the terminals are not connected,the bulb terminals are not connected to the battery terminal,4,0.9983724760274262
the terminals are not connected,they are not connected.,4,0.9958956943616026
the terminals are not connected,the termials are the oppsite,3,0.9956523339574179
the terminals are not connected,the terials are different,3,0.9957808498389392
the terminals are not connected,it tells you that it is connected to a negative battery terminal.,3,0.997752794725221
the terminals are not connected,it tells you that is isi connected to a positive battery terminal.,3,0.9974855263057836
the terminals are not connected,it tells you that it is connected to a positive battery terminal.,3,0.9977548497895026
the terminals are not connected,the bulb terminal and the battery terminal are not connected,4,0.9988373050780197
the terminals are not connected,they are connected to each other,3,0.9970579776014759
the terminals are not connected,it is connected to the positive terminal,3,0.9966738264831807
the terminals are not connected,asdff,0,0.9939781339526556
the terminals are not connected,sdfdka,0,0.9933475803560963
the terminals are not connected,the terminal is connected to a positive battery terminal.,3,0.9980579203764917
the terminals are not connected,the electrical states between two terminals.,3,0.9969913706333613
the terminals are not connected,the connection could be between a positive or negative battery terminal.,3,0.9979133324713109
the terminals are not connected,a terminal is connected to the negative battery terminal,3,0.9972706163037296
the terminals are not connected,a terminal is connected to the positive battery terminal,3,0.9972588993461673
the terminals are not connected,a terminal is connected to the opposite battery terminal,3,0.997302061023435
the terminals are not connected,a terminal is cnnected to the positive terminal,3,0.9968052009555299
the terminals are not connected,the terminal is connected to the other battery terminal,3,0.9967767845758322
the terminals are not connected,the terminal is not connected to the battery terminal,3,0.997161787731971
the terminals are not connected,the bulb terminal is connected to the battery terminal,3,0.9963690196802699
the terminals are not connected,a reading of 1.5 volts means that the connection between the bulb terminal and the battery terminal is closed.,3,0.997911727011368
the terminals are not connected,the terminals are not connected.,4,0.9967309900879615
the terminals are not connected,there is a good connection between a bulb terminal and a battery terminal.,3,0.9975894250178841
the terminals are not connected,there is a connection between a bulb terminal and a battery terminal.,3,0.9975072287880737
the terminals are not connected,"i""m not sure of the answer!",0,0.9957615024452544
the terminals are not connected,there is a great connection between a bulb terminal and a battery terminal.,3,0.9975912127810467
the terminals are not connected,seperate from battery,3,0.9939690147480902
the terminals are not connected,that it is connected to the positive terminal,3,0.9965762976310022
the terminals are not connected,the bulb is connected to a positive terminal,3,0.9960139405363457
the terminals are not connected,the connection is positive,3,0.9955669219020515
the terminals are not connected,the terminals are connected to each other,3,0.9969755516184191
the terminals are not connected,the terminals are connected and the bulb is working,3,0.9974377270167716
the terminals are not connected,there is no gap between the bulb terminal and the battery terminal,3,0.9977399395444001
the terminals are not connected,the bulb is connected to the positive terminal,3,0.996545381466907
the terminals are not connected,i do not know,0,0.9952674798428138
the terminals are not connected,the terminals are not connected to each other.,4,0.9982974047058459
the terminals are not connected,the terminals are not connected to each other and there is a positive and negative,4,0.9987189662947729
the terminals are not connected,the is a gap between teh bulb terminal and the battery temrinal,3,0.9974004312483749
the terminals are not connected,there is a gap.,4,0.9948577575989972
the terminals are not connected,that they are not connected,4,0.9959476539281545
the terminals are not connected,the terminals are connected to different terminals of the battery,3,0.9977995189635558
the terminals are not connected,that they are connected to each other.,3,0.9967817914467021
the terminals are not connected,there is voltage.,3,0.9951501210964476
the terminals are not connected,there is no gap,3,0.9956412315908787
the terminals are not connected,the circuit is closed betweent the battery and the bulb and recieving electricity,3,0.9977184879530158
the terminals are not connected,it is attatched to the correct side.,3,0.9962008552648424
the terminals are not connected,they are not connected to each other.,4,0.9969108047649446
the terminals are not connected,that the terminals are not connected to each other,4,0.998424821367629
the terminals are not connected,there is a difference in electrical states,1,0.9979361185429179
the terminals are not connected,the bulb is connected to the opposite terminal of the battery,2,0.9977203878259359
the terminals are not connected,their is a gap.,4,0.997421814936978
the terminals are not connected,the electrical states differ.,2,0.9975429748489928
the terminals are not connected,that the terminals are connected to each other,3,0.9991908341312239
the terminals are not connected,the bulb is connected to the opposite end of the battery,2,0.9977435775829211
the terminals are not connected,that the terminals are not connected to each other.,4,0.9988905668573634
the terminals are not connected,the terminals form a closed path,3,0.9977498098296979
the terminals are not connected,they terminals are connected to each other.,3,0.998987999862506
the terminals are not connected,the bulb is connected to the positive and negative terminals of the battery,3,0.9971693630757741
the terminals are not connected,they have different electrical states.,2,0.997573864568402
terminal 1 and the positive terminal are separated by the gap,terminal 1 was connected to the positive terminal of the battery,3,0.9990007722201859
terminal 1 and the positive terminal are separated by the gap,because it was connected to the positive terminal,3,0.9970710172874031
terminal 1 and the positive terminal are separated by the gap,because there was no gap from the positive terminal of the battery,3,0.9976801421474153
terminal 1 and the positive terminal are separated by the gap,because 1.5 v minus 0 v equals 1.5 v,1,0.9953695056814555
terminal 1 and the positive terminal are separated by the gap,the voltage is the difference between the electrical state of the terminals.,2,0.9960716816971991
terminal 1 and the positive terminal are separated by the gap,"terminal 1 is connected to the negative terminal of the battery and has 0 v, and the positive terminal of the battery has 1.5 v.",3,0.9982105959855826
terminal 1 and the positive terminal are separated by the gap,because the meter read the difference in volts between the positive battery terminal and terminal 1 which has a negative charge,2,0.9960245691333054
terminal 1 and the positive terminal are separated by the gap,meter read the difference in volts between the positive battery terminal and terminal 1 which is connected to the negative battery terminal,2,0.9963405252739601
terminal 1 and the positive terminal are separated by the gap,the gap causes terminal 1 to have a negative battery characteristic which is different compared to the positive battery terminal,4,0.9968704540634481
terminal 1 and the positive terminal are separated by the gap,bulb terminals 3 and 4,3,0.9911955094716871
terminal 1 and the positive terminal are separated by the gap,"i don""t know.",0,0.9939515748474489
terminal 1 and the positive terminal are separated by the gap,there was no gap between the circuit.,3,0.9956788160136627
terminal 1 and the positive terminal are separated by the gap,there was no gap between terminal 1 and the positive battery terminal.,3,0.996932939424997
terminal 1 and the positive terminal are separated by the gap,there was no gap between terminal 1 and the negative battery terminal.,4,0.9968765137227653
terminal 1 and the positive terminal are separated by the gap,because there was no gap.,3,0.9947690044048697
terminal 1 and the positive terminal are separated by the gap,because it was connected to the positive terminal.,3,0.996068772359622
terminal 1 and the positive terminal are separated by the gap,because terminal 1 had no gap.,3,0.9950044566485684
terminal 1 and the positive terminal are separated by the gap,because terminal 1 is seperated from the positive battery terminal.,4,0.9965862115255064
terminal 1 and the positive terminal are separated by the gap,because they were connected to the positive terminal,3,0.9961729406942201
terminal 1 and the positive terminal are separated by the gap,because there is a gap between terminal 3 and 4,2,0.9963533806274947
terminal 1 and the positive terminal are separated by the gap,there wasnt a gap,3,0.994552162457715
terminal 1 and the positive terminal are separated by the gap,the voltage doesnt change,3,0.9951735769335255
terminal 1 and the positive terminal are separated by the gap,the gap is open,3,0.9953783231618474
terminal 1 and the positive terminal are separated by the gap,the paths are seperated,3,0.9949994670760214
terminal 1 and the positive terminal are separated by the gap,the terminal was connected to the positive battery,3,0.9967890013435526
terminal 1 and the positive terminal are separated by the gap,the terminals were connected to the positive terminals of the battery,3,0.9966279999987149
terminal 1 and the positive terminal are separated by the gap,there is no gap between the terminals,3,0.9965878645133028
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the negative terminal.,4,0.9989474850312414
terminal 1 and the positive terminal are separated by the gap,i dont know,0,0.9942474304858078
terminal 1 and the positive terminal are separated by the gap,there was a gap in bulb b,2,0.9958637780826023
terminal 1 and the positive terminal are separated by the gap,circuit was complete until gap,2,0.9949952783553184
terminal 1 and the positive terminal are separated by the gap,gap,2,0.9916327271889755
terminal 1 and the positive terminal are separated by the gap,"gap, battery and electricity",3,0.9956703851879278
terminal 1 and the positive terminal are separated by the gap,there was no gap,3,0.9945331770626669
terminal 1 and the positive terminal are separated by the gap,they are in a closed circuit,3,0.9958526879905973
terminal 1 and the positive terminal are separated by the gap,there is no gap,3,0.9950214171286131
terminal 1 and the positive terminal are separated by the gap,"i don""t know",0,0.9948636720231
terminal 1 and the positive terminal are separated by the gap,there is a gap in the path,2,0.9951586800294857
terminal 1 and the positive terminal are separated by the gap,there is no gap in the path,3,0.9947528400307102
terminal 1 and the positive terminal are separated by the gap,there is a gap in the circuit,2,0.9951130920186058
terminal 1 and the positive terminal are separated by the gap,"don""t know",0,0.9942933248322189
terminal 1 and the positive terminal are separated by the gap,there is no gapp between the positive terminal and terminal 1.,3,0.9970564971176934
terminal 1 and the positive terminal are separated by the gap,there is no gap between terminal 1 and the positive terminal.,3,0.9972350681165797
terminal 1 and the positive terminal are separated by the gap,because they are connected to opposite terminals,4,0.9959906109897853
terminal 1 and the positive terminal are separated by the gap,beacuse terminal 1 is connected to the negative terminal and the battery is connected at the positive terminal,4,0.9969180360595076
terminal 1 and the positive terminal are separated by the gap,because there is a gap,2,0.9946064597329508
terminal 1 and the positive terminal are separated by the gap,it was connected to the positive terminal.,3,0.9964721932096976
terminal 1 and the positive terminal are separated by the gap,terminal 1 was connected to the positive terminal.,3,0.9977184181869152
terminal 1 and the positive terminal are separated by the gap,terminal 1 was not connected to the negative terminal.,3,0.9980106951120522
terminal 1 and the positive terminal are separated by the gap,fjdajf,0,0.9918195647757166
terminal 1 and the positive terminal are separated by the gap,terminal one is connected to the negative battery terminal,4,0.9963038315625619
terminal 1 and the positive terminal are separated by the gap,terminal 1 was connected to the positive terminal,3,0.9957388569965043
terminal 1 and the positive terminal are separated by the gap,terminal 1 was connected to the positive battery terminal,3,0.9963601860552829
terminal 1 and the positive terminal are separated by the gap,whatever,0,0.9918185403726625
terminal 1 and the positive terminal are separated by the gap,the positive terminal has 1.5 v,3,0.9961452617752277
terminal 1 and the positive terminal are separated by the gap,there is a gap between the postive terminal and terminal 1,4,0.9965229297636289
terminal 1 and the positive terminal are separated by the gap,voltage is the difference between a positive and negative end on the battery.,1,0.9963168119147359
terminal 1 and the positive terminal are separated by the gap,voltage is the difference between a positive and negative terminal on the battery.,1,0.9963670142081374
terminal 1 and the positive terminal are separated by the gap,the positive terminal,1,0.995620401850273
terminal 1 and the positive terminal are separated by the gap,the positive terminal is connected to the bulb,1,0.9962482397232069
terminal 1 and the positive terminal are separated by the gap,because 1.5 v is the difference between the positive terminal and terminal 1,1,0.9972920917484656
terminal 1 and the positive terminal are separated by the gap,because terminal is connected to the negative terminal,4,0.9954471198337502
terminal 1 and the positive terminal are separated by the gap,because terminal 1 is connected to the negative terminal,4,0.9956425126454822
terminal 1 and the positive terminal are separated by the gap,the positive terminal and terminal 1 read 1.5 v because the difference across the terminals is 1.5 v,1,0.9976713407840669
terminal 1 and the positive terminal are separated by the gap,the voltage between terminal 1 and the positive terminal is 1.5 v,1,0.9955112119124846
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the negative terminal so the voltage reading is 1.5 v,4,0.9976185268378275
terminal 1 and the positive terminal are separated by the gap,?,0,0.9791564426245831
terminal 1 and the positive terminal are separated by the gap,i do not know,0,0.9941828443039697
terminal 1 and the positive terminal are separated by the gap,there is a gap after bulb b.,2,0.9952506074410824
terminal 1 and the positive terminal are separated by the gap,there is a gap after bulb b,2,0.9953395089922605
terminal 1 and the positive terminal are separated by the gap,all components are in a closed circuit.,3,0.9960331159250011
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the 1.5 volt battery.,3,0.9981378203166078
terminal 1 and the positive terminal are separated by the gap,i dont know.,0,0.9935436870914034
terminal 1 and the positive terminal are separated by the gap,because terminal 1 and the neavtive terminal are seperated.,3,0.996958616798884
terminal 1 and the positive terminal are separated by the gap,they created a circut,3,0.9950616191969566
terminal 1 and the positive terminal are separated by the gap,the posotive battery and terminal 1 created a circut,3,0.9964297421342743
terminal 1 and the positive terminal are separated by the gap,there was no gap in the circut,3,0.9957903175254693
terminal 1 and the positive terminal are separated by the gap,because of the gap that bulb b created,2,0.9959654180948252
terminal 1 and the positive terminal are separated by the gap,the positive and the negative sides of the battery are separated by the gap,4,0.9979085504561817
terminal 1 and the positive terminal are separated by the gap,because positive charge is before gap,3,0.9962109673827623
terminal 1 and the positive terminal are separated by the gap,positive before gap,3,0.9916398207271049
terminal 1 and the positive terminal are separated by the gap,positive connects to negative,3,0.9943448736644651
terminal 1 and the positive terminal are separated by the gap,terminal negative,3,0.9898391656060053
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the positive terminal,3,0.9976049037551076
terminal 1 and the positive terminal are separated by the gap,terminal 1 is not connected to the positive terminal,4,0.998344764316085
terminal 1 and the positive terminal are separated by the gap,"i don""t know, actually.",0,0.9945046806672585
terminal 1 and the positive terminal are separated by the gap,because the gap does not affect the posistive terminal,3,0.9963107104031629
terminal 1 and the positive terminal are separated by the gap,because there is no gap between the terminals,3,0.9956765573315947
terminal 1 and the positive terminal are separated by the gap,the gap,2,0.9948310375855529
terminal 1 and the positive terminal are separated by the gap,i do not know,0,0.9941862325979298
terminal 1 and the positive terminal are separated by the gap,because it is not connected to the negative terminal,3,0.9964949701347361
terminal 1 and the positive terminal are separated by the gap,because it is connected to the positive terminal,3,0.996035773965317
terminal 1 and the positive terminal are separated by the gap,because there is no gap between terminal 1 and the positive terminal,3,0.9972583995836095
terminal 1 and the positive terminal are separated by the gap,because terminal 1 is connected to the positive terminal with no gaps,3,0.9969106769656702
terminal 1 and the positive terminal are separated by the gap,it was a mistake. i looked at it wrong.,0,0.9952856241264254
terminal 1 and the positive terminal are separated by the gap,we switched the terminals around.,3,0.9950067783089127
terminal 1 and the positive terminal are separated by the gap,there was a gap in b. the measurement between the positive battery terminal and terminal 1 was 1.5v.,2,0.9971739489683139
terminal 1 and the positive terminal are separated by the gap,the path is not closed. the distance between the positive battery terminal and terminal a is 1.5v.,3,0.9972361268300304
terminal 1 and the positive terminal are separated by the gap,because the voltage meter was connected to a positive and negative side,3,0.9955408492656576
terminal 1 and the positive terminal are separated by the gap,because it was not connect to the negative end of the terminal,3,0.996711282305736
terminal 1 and the positive terminal are separated by the gap,because voltage measures the difference between two points,1,0.9952795991031718
terminal 1 and the positive terminal are separated by the gap,i do not know.,0,0.9937256334787473
terminal 1 and the positive terminal are separated by the gap,not sure,0,0.9933472868953577
terminal 1 and the positive terminal are separated by the gap,it was connected to the positive terminal,3,0.9959692149284795
terminal 1 and the positive terminal are separated by the gap,the difference between the electrical states is 1.5 volts,1,0.9951731561262094
terminal 1 and the positive terminal are separated by the gap,because there was a closed circuit,3,0.9956203990631869
terminal 1 and the positive terminal are separated by the gap,the posititve terminal is not damaged.,3,0.9955713666043665
terminal 1 and the positive terminal are separated by the gap,because the positive terminal is in a closed path.,3,0.9965348430044662
terminal 1 and the positive terminal are separated by the gap,it is connected to the positive terminal,3,0.9958111146285153
terminal 1 and the positive terminal are separated by the gap,terminal one is connected to a positive battery terminal,3,0.9957486847399093
terminal 1 and the positive terminal are separated by the gap,because it was attached to the postive terminal!,3,0.9958954018639348
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the negative battery terminal,4,0.9959472070175075
terminal 1 and the positive terminal are separated by the gap,different states,2,0.9924004925505355
terminal 1 and the positive terminal are separated by the gap,there is a difference of 1.5 volts between terminal 1 and the positive terminal,2,0.9969495684926313
terminal 1 and the positive terminal are separated by the gap,because they are flipped,3,0.9943807602703362
terminal 1 and the positive terminal are separated by the gap,terminal 1 and the positive terminal are connected.,3,0.9978642168272035
terminal 1 and the positive terminal are separated by the gap,because terminal 1 is connected to the negative terminal which has a 1.5 volt difference with the positive terminal,4,0.997136931438002
terminal 1 and the positive terminal are separated by the gap,because the meter was hooked up to two sides of the battery.,3,0.996214354659356
terminal 1 and the positive terminal are separated by the gap,terminal 1 is connected to the negative battery terminal and is in a different state than the positive battery terminal.,4,0.9980955296069011
terminal 1 and the positive terminal are separated by the gap,because terminal 1 had both a positive and negative charge.,3,0.9969787102027565
terminal 1 and the positive terminal are separated by the gap,"i""m not sure",0,0.994420420578229
terminal 1 and the positive terminal are separated by the gap,because the positive circuit has a voltage of 1.5 volts.,3,0.9954867784213182
terminal 1 and the positive terminal are separated by the gap,postive terminal is not connected to 1.,4,0.9953953946871494
terminal 1 and the positive terminal are separated by the gap,because terminal 1 was hooked u to the positive terminal which is automatically 1.5 v,3,0.9969603463226953
terminal 1 and the positive terminal are separated by the gap,terminal 1 is not connected to the positive battery terminal,4,0.9976762861894687
terminal 1 and the positive terminal are separated by the gap,because it was connected to the positive side.,3,0.9961708848631732
