reference_answer,student_answer,score,similarity
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,they come from water and water just keeps on building up.,2,0.8407724
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a erosion happen and over the time it forms.,2,0.8780825
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,the depositions collapsing into them.,1,0.953145
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms by a deposit of earth materials at mouth of a stream or river.,2,0.84325695
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed because the water takes the sand to the end of the river where it piles up and forms a delta.,2,0.98929393
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta forms by water or a river.,2,0.8547581
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta is formed because the mouth is full of water or melted ice.,2,0.8616327
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it is formed by a mouth of river of stream.,2,0.8106771
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it is formed by amount river or stream.,2,0.80296326
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by depositions with water.,2,0.9434684
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a deposition at the mouth of the river.,2,0.7953464
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a delta is formed when water is deposited.,2,0.9314869
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta is form by different kinds of rock and gravity.,2,0.8481115
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,i pick gravity because gravity is like process.,1,0.8134228
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms with gravity because it is like metal and plastic.,1,0.845227
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,by earth materials moving then stopping where the delta is.,2,0.9040987
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,by running water.,2,0.7765986
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"as the water from the mountain comes and invades the place, it starts the canyon then it meanders around until it comes to another larger body of water and the delta is the end of the lake and beginning of the lake.",2,0.993195
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a canyon is formed and the water pushes the dirt and other materials into a fan shape.,2,0.96995693
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are form by erosion and deposition.,2,0.9286368
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,earth materials are carried by water and dropped under the water settling at the bottom of the river.,2,0.88079673
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed by deposition that is when earth materials are carried away then let off at another place to form a delta.,2,0.98620653
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"deltas form when water is run over a plateau for a long period of time and when the water runs somewhere else, that place where it runs out is a delta.",2,0.97513175
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"a delta forms whenever a river picks up dirt, sand and clay and carries them to the mouth of the river were it is weakened so it drops the materials and forms a delta.",4,0.9939072
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed by water carrying earth materials and not have enough force to push the materials so it lets the materials go.,2,0.95523864
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms when a river goes to a larger part of water and it leaves particles behind.,4,0.89394295
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,sand gets carried away by the river and settles at the mouth and forms a delta.,4,0.9662488
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a delta is formed when flowing water pushes sand to opposite sides forming a delta.,2,0.9860127
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by rivers flowing and pushing sediment to the side.,2,0.96727777
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by water running over it.,2,0.9488012
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is like wet sand and it is by the river.,1,0.972263
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because once the clay is picked up it is moved and dropped off outside of the mouth.,1,0.9799301
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it will end up there because clay can be broken up into such tiny parts or sediments that it is easily carried by the water and will end up probably the farthest out in the lake.,4,0.9857738
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited there because it is lighter so it travels farther and spreads out more.,2,0.98952276
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the deposited where i indicated because clay is a lot heavier than sand and pebbles.,3,0.982841
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is a bigger.,3,0.91404104
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is heavier than sand so it travels farther.,3,0.96676254
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay deposited where i indicated because the clay is the lightest in this case.,2,0.9662004
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because it is so light.,2,0.9274476
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because when we did our stream table experiment the water and clay mixed and the water and the clay flowed together.,1,0.97427297
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is in the river because the clay mixes in with the water.,1,0.94908005
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is heavy so i thought it would drop off quick.,3,0.92438054
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is deposited the farthest because it is lighter than the other ones.,4,0.90633595
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because sand is heavier and since the sand is heavier it would go down from clay and there is a bigger amount of sand too.,2,0.977642
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay is where i indicated it because clay is the lightest material so it travels the farthest.,4,0.95987546
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it was deposited because it begins to settle to the bottom because the channel is slowing its current.,1,0.96650344
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because the river has brought the clay in the lake.,1,0.9801066
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.","it is deposited because the water, river is taking it away with it.",1,0.9588422
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay goes the farthest because it has the least particles.,4,0.920039
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated it because it is heaviest so it will not go as far.,3,0.98886454
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is lighter so it is carried farther.,4,0.9418787
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is there because it has lighter and smaller particles which makes it float to the top.,4,0.9560962
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is the lightest.,2,0.9222241
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited there because the clay is the lightest and everything else is heavier so it sinks.,4,0.97349584
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is deposited there because it is lighter than sand and pebbles.,4,0.9723175
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",very near to the mouth of the river.,3,0.9192898
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is very light so it can be carried farther than the sand and pebbles.,4,0.9890279
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.","the clay is deposited there, because the clay has the least amount of mass so it will go farther.",4,0.99301106
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because the clay has the lesser mass so it is can be carried the farthest.,2,0.97360635
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it was deposited there because it has a lesser mass and therefore is carried farther than all of the other earth materials.,4,0.9750259
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is where i indicated it because it is the one that gets pushed out the farthest.,2,0.9845905
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay is lighter than sand or pebbles so it would be easier for water to carry it farther.,4,0.96775734
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because it is the lightest.,4,0.9767002
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay deposit is farther because of its light weight.,2,0.91600925
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is indicated where i put it because clay is soft and lines are soft too.,1,0.97648716
water will always flow downhill (mountain to valley).,the river dries as it gets to the mountains.,1,0.98400396
water will always flow downhill (mountain to valley).,it flows that way because you cannot make a river flow uphill.,2,0.9711555
water will always flow downhill (mountain to valley).,because it starts between a valley and mountains and goes the opposite direction.,1,0.9689308
water will always flow downhill (mountain to valley).,because it flows down from the mountains.,2,0.95296204
water will always flow downhill (mountain to valley).,i think the water flows that way because it is going from happy valley to the river.,3,0.96985185
water will always flow downhill (mountain to valley).,why is that the water flows down away from the mountain.,4,0.9626585
water will always flow downhill (mountain to valley).,because it is big at beginning then slowly gets smaller and branches out.,1,0.96800935
water will always flow downhill (mountain to valley).,because it goes happy valley then the river.,1,0.94043076
water will always flow downhill (mountain to valley).,because it does not go into the mountain.,3,0.9583311
water will always flow downhill (mountain to valley).,the river flows from biggest to smallest. that is why.,1,0.9693789
water will always flow downhill (mountain to valley).,because rivers sometimes end in valleys.,2,0.9269829
water will always flow downhill (mountain to valley).,the delta.,1,0.92089015
water will always flow downhill (mountain to valley).,because the water flow to the basin which is the rose mountains.,3,0.95914996
water will always flow downhill (mountain to valley).,it flows in that direction because the water is going high land to low land.,4,0.9815787
water will always flow downhill (mountain to valley).,"maybe because the mountains are that way, or there are cracks and the water goes through.",1,0.93657947
water will always flow downhill (mountain to valley).,because the mountain is the highest peak and water flows downhill.,4,0.9542526
water will always flow downhill (mountain to valley).,i think that because the water flows down from the mountain first.,4,0.950562
water will always flow downhill (mountain to valley).,because there are little slots that take them that way.,1,0.95115906
water will always flow downhill (mountain to valley).,i think it flows that way because rivers usually flow from valleys into mountains.,3,0.94471073
water will always flow downhill (mountain to valley).,i think the water flows in that direction because the river is still trying to find the easiest route.,1,0.960928
water will always flow downhill (mountain to valley).,because the earth's gravitational pull.,2,0.92636466
water will always flow downhill (mountain to valley).,because the river leads to an open delta.,1,0.9476379
water will always flow downhill (mountain to valley).,it flows in that direction because the mountain usually carries the water down the side of the mountain.,2,0.979069
water will always flow downhill (mountain to valley).,i think the water flows in that direction because water cannot flow uphill.,2,0.95992607
water will always flow downhill (mountain to valley).,rivers usually flow through valley. it grow weaker at the mountain because it cannot go uphill.,3,0.9664764
water will always flow downhill (mountain to valley).,there are other little streams at that end that was formed by water.,1,0.958891
water will always flow downhill (mountain to valley).,rivers cannot flow up mountain and valleys cannot be on mountain so it is flowing towards happy valley.,4,0.9266931
water will always flow downhill (mountain to valley).,"i think that way, because the water will flow down the mountain, not up it.",2,0.96483415
water will always flow downhill (mountain to valley).,all the streams flow together forming one bigger river.,1,0.95126635
water will always flow downhill (mountain to valley).,i think this because the stream is getting wider as it goes on.,1,0.9499899
water will always flow downhill (mountain to valley).,because that is downhill.,2,0.93500453
water will always flow downhill (mountain to valley).,i think it flows there because the river eroded the valley and the water would be flowing down the valley.,2,0.9655449
water will always flow downhill (mountain to valley).,the river gets the water from the mountain and takes it to happy valley.,2,0.96738595
water will always flow downhill (mountain to valley).,i think the water flows in the direction because that is where the crack is.,1,0.9507869
water will always flow downhill (mountain to valley).,i think flows in that direction because it starts small and it gets bigger.,1,0.9376432
water will always flow downhill (mountain to valley).,i think the water flows in that direction because water cannot flow up a mountain.,2,0.95912427
during a flood there is more water in the creek and the water flows faster.,it depends on if it has a slope or no slope.,1,0.8782473
during a flood there is more water in the creek and the water flows faster.,a flood will make the creek overflow faster and will make more damage.,4,0.91556436
during a flood there is more water in the creek and the water flows faster.,it flows faster and carries lots of birdie.,2,0.7829511
during a flood there is more water in the creek and the water flows faster.,with normal water flow there is not as much water than a flood.,2,0.90081596
during a flood there is more water in the creek and the water flows faster.,the flood water rises and goes really fast picking up sand and dirt.,4,0.9531388
during a flood there is more water in the creek and the water flows faster.,water flows with a lot more force normal water goes a lot less fast.,3,0.930605
during a flood there is more water in the creek and the water flows faster.,they both create erosion.,1,0.8366729
during a flood there is more water in the creek and the water flows faster.,"during a flood the creek's volume will increase greatly, the water will run faster, and there will be mudslides, compared to normal water flow, which is constant and steady, and erodes less.",4,0.99396765
during a flood there is more water in the creek and the water flows faster.,"it will flow fast and crazy, but with a normal one it floods slow and calm.",3,0.97962505
during a flood there is more water in the creek and the water flows faster.,the water flow in a creek during a flood is different from normal water flow because the water during a flood would flow more rapidly than the normal flow.,2,0.98988986
during a flood there is more water in the creek and the water flows faster.,the difference between a flooded creek and a normal creek is water level and water pressure.,4,0.97503567
during a flood there is more water in the creek and the water flows faster.,"during a flood, the water flow is faster and heavier.",2,0.88271356
during a flood there is more water in the creek and the water flows faster.,the water goes faster and the water gets higher and it start to overflow.,4,0.8574018
during a flood there is more water in the creek and the water flows faster.,the water flows quickly during floods and also the water is high and normal water flows pretty calm and is not usually as high as water is during floods.,4,0.9855155
during a flood there is more water in the creek and the water flows faster.,the water in a chart is much higher during a flood and it goes faster.,4,0.9799619
during a flood there is more water in the creek and the water flows faster.,the water rises and starts getting wavy and out of hand.,4,0.95765746
during a flood there is more water in the creek and the water flows faster.,in a flood it would spread farther.,2,0.90434086
during a flood there is more water in the creek and the water flows faster.,in a flood the water flows faster than in normal water level.,4,0.90727496
during a flood there is more water in the creek and the water flows faster.,a creek usually flows slowly and floods usually flow quickly.,2,0.97156125
during a flood there is more water in the creek and the water flows faster.,it flows faster because of the water current pushing the other one.,2,0.8017203
during a flood there is more water in the creek and the water flows faster.,it will flow faster and might swerve off track.,2,0.9290684
during a flood there is more water in the creek and the water flows faster.,the writer in the flood goes faster and more water comes out at once.,4,0.9410478
during a flood there is more water in the creek and the water flows faster.,the water in the creek during a flood is more capped than a normal molten. during a flood the water runs through more quickly and picks up earth materials in deposition first and takes them further. also erosion happen more quickly.,2,0.986872
during a flood there is more water in the creek and the water flows faster.,the water would flow much faster and rise above the marshes. during a normal day the water would not be moving very fast and if would not be over the marshes.,4,0.9778294
during a flood there is more water in the creek and the water flows faster.,when there is a flood the water flow is much faster. it is also stronger.,2,0.93288964
during a flood there is more water in the creek and the water flows faster.,it flows faster.,2,0.76669955
during a flood there is more water in the creek and the water flows faster.,the water flows a lot faster during a flood compared to the speed flowing during a normal flow.,2,0.95430624
during a flood there is more water in the creek and the water flows faster.,it overflows in a creek and a lake on river.,2,0.9606572
during a flood there is more water in the creek and the water flows faster.,in a flood the water would be moving stronger and faster than usual.,2,0.8749841
during a flood there is more water in the creek and the water flows faster.,flood water has a great velocity and force.,2,0.9095566
during a flood there is more water in the creek and the water flows faster.,the water overlaps the area around the creek during a flood.,2,0.9720821
during a flood there is more water in the creek and the water flows faster.,the water goes out of its channel. the water speeds up.,4,0.8536206
during a flood there is more water in the creek and the water flows faster.,the water in the creek during a flood will flow much harder and faster causing more and more erosion compared to water flow without creek.,2,0.99002606
during a flood there is more water in the creek and the water flows faster.,it is compared to different speed a flow patterns.,1,0.86460215
during a flood there is more water in the creek and the water flows faster.,the water flows in a faster range than normal because there is more water.,4,0.89689577
during a flood there is more water in the creek and the water flows faster.,the water flow in a creek during a flood compared to normal water flow is the same.,3,0.9918815
you can see how much time is taken for the earth materials to move.,the minutes and seconds of when the events happened.,2,0.9508043
you can see how much time is taken for the earth materials to move.,what time everything happened.,2,0.9178424
you can see how much time is taken for the earth materials to move.,whether it is slope or not.,1,0.92211485
you can see how much time is taken for the earth materials to move.,that how much is the land that moved.,2,0.92546475
you can see how much time is taken for the earth materials to move.,the information i got from the stream table but not from the stream tables are when earth materials slump and hole under the water source.,4,0.96253777
you can see how much time is taken for the earth materials to move.,what the who form.,1,0.91085845
you can see how much time is taken for the earth materials to move.,more info of the experiment.,1,0.9374653
you can see how much time is taken for the earth materials to move.,when the event happens and time between them.,2,0.9461174
you can see how much time is taken for the earth materials to move.,on the stream table logs show when each event happened on the map show where each events looks like.,2,0.9182711
you can see how much time is taken for the earth materials to move.,you can get information and time of how fast where and how.,2,0.9586376
you can see how much time is taken for the earth materials to move.,clay sand pebbles.,2,0.91566396
you can see how much time is taken for the earth materials to move.,what time something happened.,2,0.9067475
you can see how much time is taken for the earth materials to move.,"in a log it tells how is the canyons, deltas, erosions are happening at times. and it shows what the important times are there.",4,0.9125658
you can see how much time is taken for the earth materials to move.,on the stream table log i got the times of everything.,2,0.92935497
you can see how much time is taken for the earth materials to move.,when important events happened.,2,0.9373128
you can see how much time is taken for the earth materials to move.,you get from a stream table log is a log that tells main events in a certain time and not from a stream table map.,2,0.9151084
you can see how much time is taken for the earth materials to move.,you get the time in which things happened.,2,0.93567467
you can see how much time is taken for the earth materials to move.,you get what time an important event happened.,2,0.9369247
you can see how much time is taken for the earth materials to move.,you can see when all the important happened.,2,0.9429806
you can see how much time is taken for the earth materials to move.,you get a chart telling you what happened during the time periods.,2,0.9245109
you can see how much time is taken for the earth materials to move.,you get to see how long it took.,2,0.95322466
you can see how much time is taken for the earth materials to move.,they explain it in words instead of using pictures.,1,0.935926
you can see how much time is taken for the earth materials to move.,the time the erosion and deposition happens.,4,0.9249113
you can see how much time is taken for the earth materials to move.,you can see what time the events occurred.,2,0.956928
you can see how much time is taken for the earth materials to move.,the information i get from the stream table logs that i do not get from the maps is how long it took for it to form.,1,0.94526005
you can see how much time is taken for the earth materials to move.,elapsed time.,2,0.9437154
you can see how much time is taken for the earth materials to move.,the information that you get from stream table logs rather from stream table maps is a log showing you the events of how the slope started from beginning to end.,2,0.9006462
you can see how much time is taken for the earth materials to move.,what you get from the logs are the times.,2,0.9739963
you can see how much time is taken for the earth materials to move.,stream table logs show time while maps do not.,2,0.95072913
you can see how much time is taken for the earth materials to move.,the information you get is that you do not see the hole in the materials sand.,1,0.9087043
you can see how much time is taken for the earth materials to move.,"you cannot see in the maps, the time where the things happen.",2,0.9834122
you can see how much time is taken for the earth materials to move.,the time it happens.,2,0.96199024
you can see how much time is taken for the earth materials to move.,the information that you do get is what happens and what form.,1,0.9171118
you can see how much time is taken for the earth materials to move.,the information i did not get from the stream table logs that i did not get from the stream table maps was the events in order of time.,2,0.9295154
you can see how much time is taken for the earth materials to move.,the information you get from a stream table log that you do not get on a stream table map are the keys that tells you what is what.,1,0.87443763
you can see how much time is taken for the earth materials to move.,is that the stream table log is much straight and more details.,1,0.9706014
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it so it better to hike. a has more lines.,1,0.8413855
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it is more descriptive.,1,0.8595209
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so you know what part of the mountain is the easiest part to climb and it has more details.,1,0.90741426
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it has more description.,1,0.87414765
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is easier to read! and there is more information on it.,1,0.8431106
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it tell where you are going.,1,0.9336909
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because a topographic map shows you if a place is going to be steep it also shows you what other roads or rivers to take well in other words it gives you more detail.,2,0.9850807
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,to see a bird's eye view which is better view than looking from land.,1,0.9642412
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it has more and more direction to go.,1,0.8901384
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it need to walk a little be that is why i think she recommend to her.,1,0.9181704
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it would tell you where it is more steep and the elevation and the other one will not.,4,0.9295685
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so they can see which is steep or not and safe.,2,0.8693269
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is a faster distance from the bottom.,1,0.9081407
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because she walled know now the side where and how steep they are and elevation.,2,0.8825356
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because a topographic map shows the steeps places and where is the best or dangerous place to be and the lines tell you where you are going like if you going around in circles.,2,0.97915864
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,i would think a because it shows the lakes and rivers and more details of it is location. plus it shows the symbols of what is there.,2,0.9823212
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so you would see the steep sides like 5000.,2,0.8289318
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it gives better directions and trails.,1,0.8993866
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it has more details and they show other paths beside just her's.,2,0.9600712
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because both the maps show the shapes of the landforms but a topographic map shows elevation and steepness.,2,0.96929944
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,"pam's friend recommend map a because you could see the elevation, and see where things are.",4,0.9759146
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended the topographic map because it shows the elevation of the mountain they are hiking.,2,0.9740157
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it shows the contour lines so they will know how steep the trail is. also they will recognize the shape of the land.,4,0.95206857
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended to use a topographic map for the hike because in a topographic map you can see the profile of something which profile is a side view.,2,0.9821604
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,she would because it has more information.,2,0.8788966
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,"they recommended it so they could see the steep parts, they are route, elevation, and shape.",4,0.9364714
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it shows more directions and ways and it shows more places and more rivers.,2,0.88214636
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is like bird's eye view and so if you look top to bottom you will see almost every detail.,1,0.96694475
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,she recommended it because it informs them how many feet it increases. also it shows you more locations so they know if they cross someplace they have gone too far.,4,0.98453087
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended using the topographic map because you can see which side of the mountain is the steepest. that way you know where the non steep side. also it snows rivers.,4,0.9920343
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommend using the topographic map because it has more information.,2,0.9498948
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommend the topographic map so she can tell which side is steeper. it also shows the elevations for the height.,4,0.9898012
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because she will know the elevation and which side is steeper.,4,0.8688322
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it shows where rivers and lakes are. and it shows mountains and elevation.,2,0.8616163
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it tells you where things are.,1,0.9565131
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,to see the different landforms in front of them.,2,0.94727385
the contour lines are closest together at q.,as the contour lines get closer the mountain side gets steeper.,2,0.9406764
the contour lines are closest together at q.,the lines are close together.,2,0.93197227
the contour lines are closest together at q.,you can tell because it is at the top and it is 5000.,1,0.93788433
the contour lines are closest together at q.,because the contour lines are closer than the others.,2,0.96373594
the contour lines are closest together at q.,i can tell because the contour lines closer.,2,0.9238611
the contour lines are closest together at q.,s because it is closer together.,3,0.9527521
the contour lines are closest together at q.,it is steeper because it is below sea level.,1,0.9266053
the contour lines are closest together at q.,because it looks like it is going further down than the others.,1,0.9592412
the contour lines are closest together at q.,how do i know it is the steepest because the lines are closer.,4,0.9662525
the contour lines are closest together at q.,i know because q is at the bottom of the map.,1,0.95100164
the contour lines are closest together at q.,because the line is closer.,2,0.93293214
the contour lines are closest together at q.,because it has a line in it and probably it is a valley or something.,2,0.97043777
the contour lines are closest together at q.,because the contour lines are close to each other.,2,0.9653493
the contour lines are closest together at q.,because you can see that her lines has the top and it is steeper.,2,0.94921803
the contour lines are closest together at q.,because it is in the middle and it is steeper.,1,0.93115014
the contour lines are closest together at q.,q is the steepest part of the map the line is close together.,4,0.9605975
the contour lines are closest together at q.,because q is moving like a snake and it is hard to go swirl like this.,1,0.96077555
the contour lines are closest together at q.,q. because the contour lines are closer together to make it steeper.,4,0.9528644
