reference_answer,student_answer,score,similarity
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a river rock earth motional with it and deposits it at the mouth. there is forming a delta.,2,0.9981822310831526
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are earth materials that are carried away by the river and settle.,3,0.9975155496520693
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a delta forms at the mouth of a river when earth material is carried away in a river.,2,0.9980244270776977
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,they come from water and water just keeps on building up.,2,0.9964033327904679
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a erosion happen and over the time it forms.,2,0.9961274156154851
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,the depositions collapsing into them.,1,0.9952977241352667
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms by a deposit of earth materials at mouth of a stream or river.,2,0.9972842531108758
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed because the water takes the sand to the end of the river where it piles up and forms a delta.,2,0.998285050475204
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta forms by water or a river.,2,0.9955537000189051
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta is formed because the mouth is full of water or melted ice.,2,0.9966618615199158
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it is formed by a mouth of river of stream.,2,0.9965910635204769
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it is formed by amount river or stream.,2,0.9963742509318498
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by depositions with water.,2,0.994404838367168
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a deposition at the mouth of the river.,2,0.9958030521741446
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a delta is formed when water is deposited.,2,0.9961413427893631
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,delta is form by different kinds of rock and gravity.,2,0.9949548992161177
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,i pick gravity because gravity is like process.,1,0.9948308094351606
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms with gravity because it is like metal and plastic.,1,0.9956360953139509
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,by earth materials moving then stopping where the delta is.,2,0.9964931990083364
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,by running water.,2,0.995255753036697
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"as the water from the mountain comes and invades the place, it starts the canyon then it meanders around until it comes to another larger body of water and the delta is the end of the lake and beginning of the lake.",2,0.9982736396628931
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a canyon is formed and the water pushes the dirt and other materials into a fan shape.,2,0.9978400753386175
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are form by erosion and deposition.,2,0.99484833540247
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,earth materials are carried by water and dropped under the water settling at the bottom of the river.,2,0.9984528910606377
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed by deposition that is when earth materials are carried away then let off at another place to form a delta.,2,0.9983663081324122
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"deltas form when water is run over a plateau for a long period of time and when the water runs somewhere else, that place where it runs out is a delta.",2,0.9988413134197324
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,"a delta forms whenever a river picks up dirt, sand and clay and carries them to the mouth of the river were it is weakened so it drops the materials and forms a delta.",4,0.99903083297897
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas are formed by water carrying earth materials and not have enough force to push the materials so it lets the materials go.,2,0.9985817556712517
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,it forms when a river goes to a larger part of water and it leaves particles behind.,4,0.9979230147270279
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,sand gets carried away by the river and settles at the mouth and forms a delta.,4,0.9976178370664992
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,a delta is formed when flowing water pushes sand to opposite sides forming a delta.,2,0.9975425793884725
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by rivers flowing and pushing sediment to the side.,2,0.9966795895851017
earth materials erode and are carried by flowing water (a river). the earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,deltas form by water running over it.,2,0.9956747893184111
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is like wet sand and it is by the river.,1,0.9979607882081921
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because once the clay is picked up it is moved and dropped off outside of the mouth.,1,0.9983515886101421
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it will end up there because clay can be broken up into such tiny parts or sediments that it is easily carried by the water and will end up probably the farthest out in the lake.,4,0.9989114987148432
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited there because it is lighter so it travels farther and spreads out more.,2,0.9985479947287561
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the deposited where i indicated because clay is a lot heavier than sand and pebbles.,3,0.9976080569013588
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is a bigger.,3,0.9945601289165285
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is heavier than sand so it travels farther.,3,0.997105950100308
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay deposited where i indicated because the clay is the lightest in this case.,2,0.9975427595947433
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because it is so light.,2,0.994809970898992
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because when we did our stream table experiment the water and clay mixed and the water and the clay flowed together.,1,0.998087212496794
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is in the river because the clay mixes in with the water.,1,0.9979431666786635
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is heavy so i thought it would drop off quick.,3,0.9964835744960596
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is deposited the farthest because it is lighter than the other ones.,4,0.9976402321500193
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because sand is heavier and since the sand is heavier it would go down from clay and there is a bigger amount of sand too.,2,0.9988342019926857
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay is where i indicated it because clay is the lightest material so it travels the farthest.,4,0.9980816958913519
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it was deposited because it begins to settle to the bottom because the channel is slowing its current.,1,0.9983756034012181
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because the river has brought the clay in the lake.,1,0.9981471189519573
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.","it is deposited because the water, river is taking it away with it.",1,0.9978003391629259
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay goes the farthest because it has the least particles.,4,0.9974547934169062
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated it because it is heaviest so it will not go as far.,3,0.9982985229529544
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is lighter so it is carried farther.,4,0.9971170710071694
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is there because it has lighter and smaller particles which makes it float to the top.,4,0.9988665564818979
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",because clay is the lightest.,2,0.9956630700206057
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited there because the clay is the lightest and everything else is heavier so it sinks.,4,0.9989100194815441
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it is deposited there because it is lighter than sand and pebbles.,4,0.997552387681516
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",very near to the mouth of the river.,3,0.996125355446795
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is very light so it can be carried farther than the sand and pebbles.,4,0.9985169312581086
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.","the clay is deposited there, because the clay has the least amount of mass so it will go farther.",4,0.9989604073300071
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because the clay has the lesser mass so it is can be carried the farthest.,2,0.9989552007983964
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",it was deposited there because it has a lesser mass and therefore is carried farther than all of the other earth materials.,4,0.9987017225745004
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is where i indicated it because it is the one that gets pushed out the farthest.,2,0.9982616541051139
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",clay is lighter than sand or pebbles so it would be easier for water to carry it farther.,4,0.9984196805925036
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is deposited where i indicated because it is the lightest.,4,0.9977030129436542
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay deposit is farther because of its light weight.,2,0.9973117048848459
"the clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",the clay is indicated where i put it because clay is soft and lines are soft too.,1,0.9979010233674537
water will always flow downhill (mountain to valley).,the river dries as it gets to the mountains.,1,0.9988317152928177
water will always flow downhill (mountain to valley).,it flows that way because you cannot make a river flow uphill.,2,0.9986294849914449
water will always flow downhill (mountain to valley).,because it starts between a valley and mountains and goes the opposite direction.,1,0.9984953979487754
water will always flow downhill (mountain to valley).,because it flows down from the mountains.,2,0.9976513775345996
water will always flow downhill (mountain to valley).,i think the water flows that way because it is going from happy valley to the river.,3,0.9984523243943173
water will always flow downhill (mountain to valley).,why is that the water flows down away from the mountain.,4,0.9983702677678901
water will always flow downhill (mountain to valley).,because it is big at beginning then slowly gets smaller and branches out.,1,0.9980227383375853
water will always flow downhill (mountain to valley).,because it goes happy valley then the river.,1,0.9980451478152587
water will always flow downhill (mountain to valley).,because it does not go into the mountain.,3,0.9978608328472245
water will always flow downhill (mountain to valley).,the river flows from biggest to smallest. that is why.,1,0.9984674206872315
water will always flow downhill (mountain to valley).,because rivers sometimes end in valleys.,2,0.997444228040034
water will always flow downhill (mountain to valley).,the delta.,1,0.9946248796715389
water will always flow downhill (mountain to valley).,because the water flow to the basin which is the rose mountains.,3,0.9983781314976528
water will always flow downhill (mountain to valley).,it flows in that direction because the water is going high land to low land.,4,0.9987007489926447
water will always flow downhill (mountain to valley).,"maybe because the mountains are that way, or there are cracks and the water goes through.",1,0.9980372548765798
water will always flow downhill (mountain to valley).,because the mountain is the highest peak and water flows downhill.,4,0.9987233635894108
water will always flow downhill (mountain to valley).,i think that because the water flows down from the mountain first.,4,0.998495622388109
water will always flow downhill (mountain to valley).,because there are little slots that take them that way.,1,0.9978306892068021
water will always flow downhill (mountain to valley).,i think it flows that way because rivers usually flow from valleys into mountains.,3,0.9985056597107864
water will always flow downhill (mountain to valley).,i think the water flows in that direction because the river is still trying to find the easiest route.,1,0.998541652863687
water will always flow downhill (mountain to valley).,because the earth's gravitational pull.,2,0.9964186030839927
water will always flow downhill (mountain to valley).,because the river leads to an open delta.,1,0.997683236617835
water will always flow downhill (mountain to valley).,it flows in that direction because the mountain usually carries the water down the side of the mountain.,2,0.9987121327380171
water will always flow downhill (mountain to valley).,i think the water flows in that direction because water cannot flow uphill.,2,0.9985150381278949
water will always flow downhill (mountain to valley).,rivers usually flow through valley. it grow weaker at the mountain because it cannot go uphill.,3,0.9988075337632651
water will always flow downhill (mountain to valley).,there are other little streams at that end that was formed by water.,1,0.9983316571068027
water will always flow downhill (mountain to valley).,rivers cannot flow up mountain and valleys cannot be on mountain so it is flowing towards happy valley.,4,0.9987406171024511
water will always flow downhill (mountain to valley).,"i think that way, because the water will flow down the mountain, not up it.",2,0.9987479709964628
water will always flow downhill (mountain to valley).,all the streams flow together forming one bigger river.,1,0.9980324550027602
water will always flow downhill (mountain to valley).,i think this because the stream is getting wider as it goes on.,1,0.9977899695779835
water will always flow downhill (mountain to valley).,because that is downhill.,2,0.9961345293351116
water will always flow downhill (mountain to valley).,i think it flows there because the river eroded the valley and the water would be flowing down the valley.,2,0.9983501692119403
water will always flow downhill (mountain to valley).,the river gets the water from the mountain and takes it to happy valley.,2,0.998478320018391
water will always flow downhill (mountain to valley).,i think the water flows in the direction because that is where the crack is.,1,0.9987323239909243
water will always flow downhill (mountain to valley).,i think flows in that direction because it starts small and it gets bigger.,1,0.9984705484739084
water will always flow downhill (mountain to valley).,i think the water flows in that direction because water cannot flow up a mountain.,2,0.9987644384693657
during a flood there is more water in the creek and the water flows faster.,it depends on if it has a slope or no slope.,1,0.9956609051228196
during a flood there is more water in the creek and the water flows faster.,a flood will make the creek overflow faster and will make more damage.,4,0.9971320637495733
during a flood there is more water in the creek and the water flows faster.,it flows faster and carries lots of birdie.,2,0.9962939262780359
during a flood there is more water in the creek and the water flows faster.,with normal water flow there is not as much water than a flood.,2,0.9967709460075658
during a flood there is more water in the creek and the water flows faster.,the flood water rises and goes really fast picking up sand and dirt.,4,0.9968641324453293
during a flood there is more water in the creek and the water flows faster.,water flows with a lot more force normal water goes a lot less fast.,3,0.9975800479111372
during a flood there is more water in the creek and the water flows faster.,they both create erosion.,1,0.9948846161585552
during a flood there is more water in the creek and the water flows faster.,"during a flood the creek's volume will increase greatly, the water will run faster, and there will be mudslides, compared to normal water flow, which is constant and steady, and erodes less.",4,0.9991793761254057
during a flood there is more water in the creek and the water flows faster.,"it will flow fast and crazy, but with a normal one it floods slow and calm.",3,0.9968037537684092
during a flood there is more water in the creek and the water flows faster.,the water flow in a creek during a flood is different from normal water flow because the water during a flood would flow more rapidly than the normal flow.,2,0.9988614521328343
during a flood there is more water in the creek and the water flows faster.,the difference between a flooded creek and a normal creek is water level and water pressure.,4,0.9974688306034423
during a flood there is more water in the creek and the water flows faster.,"during a flood, the water flow is faster and heavier.",2,0.9969708223498552
during a flood there is more water in the creek and the water flows faster.,the water goes faster and the water gets higher and it start to overflow.,4,0.997289495829333
during a flood there is more water in the creek and the water flows faster.,the water flows quickly during floods and also the water is high and normal water flows pretty calm and is not usually as high as water is during floods.,4,0.9986128180945035
during a flood there is more water in the creek and the water flows faster.,the water in a chart is much higher during a flood and it goes faster.,4,0.9978405789911053
during a flood there is more water in the creek and the water flows faster.,the water rises and starts getting wavy and out of hand.,4,0.9965014753226704
during a flood there is more water in the creek and the water flows faster.,in a flood it would spread farther.,2,0.9956219776673736
during a flood there is more water in the creek and the water flows faster.,in a flood the water flows faster than in normal water level.,4,0.997348461309022
during a flood there is more water in the creek and the water flows faster.,a creek usually flows slowly and floods usually flow quickly.,2,0.996558278300378
during a flood there is more water in the creek and the water flows faster.,it flows faster because of the water current pushing the other one.,2,0.9969565790243005
during a flood there is more water in the creek and the water flows faster.,it will flow faster and might swerve off track.,2,0.9963352837562549
during a flood there is more water in the creek and the water flows faster.,the writer in the flood goes faster and more water comes out at once.,4,0.9967940893674618
during a flood there is more water in the creek and the water flows faster.,the water in the creek during a flood is more capped than a normal molten. during a flood the water runs through more quickly and picks up earth materials in deposition first and takes them further. also erosion happen more quickly.,2,0.9991915130465296
during a flood there is more water in the creek and the water flows faster.,the water would flow much faster and rise above the marshes. during a normal day the water would not be moving very fast and if would not be over the marshes.,4,0.9987592617977192
during a flood there is more water in the creek and the water flows faster.,when there is a flood the water flow is much faster. it is also stronger.,2,0.9970517207199487
during a flood there is more water in the creek and the water flows faster.,it flows faster.,2,0.9942753868390168
during a flood there is more water in the creek and the water flows faster.,the water flows a lot faster during a flood compared to the speed flowing during a normal flow.,2,0.9982117842671022
during a flood there is more water in the creek and the water flows faster.,it overflows in a creek and a lake on river.,2,0.9969501348865577
during a flood there is more water in the creek and the water flows faster.,in a flood the water would be moving stronger and faster than usual.,2,0.9974695215427042
during a flood there is more water in the creek and the water flows faster.,flood water has a great velocity and force.,2,0.9966481864549812
during a flood there is more water in the creek and the water flows faster.,the water overlaps the area around the creek during a flood.,2,0.9979366612875544
during a flood there is more water in the creek and the water flows faster.,the water goes out of its channel. the water speeds up.,4,0.998172939667489
during a flood there is more water in the creek and the water flows faster.,the water in the creek during a flood will flow much harder and faster causing more and more erosion compared to water flow without creek.,2,0.9993397404052586
during a flood there is more water in the creek and the water flows faster.,it is compared to different speed a flow patterns.,1,0.9961892220104824
during a flood there is more water in the creek and the water flows faster.,the water flows in a faster range than normal because there is more water.,4,0.9983368895179057
during a flood there is more water in the creek and the water flows faster.,the water flow in a creek during a flood compared to normal water flow is the same.,3,0.9987147763597548
you can see how much time is taken for the earth materials to move.,the minutes and seconds of when the events happened.,2,0.9975209689148925
you can see how much time is taken for the earth materials to move.,what time everything happened.,2,0.9952935763744727
you can see how much time is taken for the earth materials to move.,whether it is slope or not.,1,0.9968644458743794
you can see how much time is taken for the earth materials to move.,that how much is the land that moved.,2,0.9974488154843268
you can see how much time is taken for the earth materials to move.,the information i got from the stream table but not from the stream tables are when earth materials slump and hole under the water source.,4,0.9985639369833335
you can see how much time is taken for the earth materials to move.,what the who form.,1,0.995583051938577
you can see how much time is taken for the earth materials to move.,more info of the experiment.,1,0.996279813316236
you can see how much time is taken for the earth materials to move.,when the event happens and time between them.,2,0.9957244402559486
you can see how much time is taken for the earth materials to move.,on the stream table logs show when each event happened on the map show where each events looks like.,2,0.9974985622339712
you can see how much time is taken for the earth materials to move.,you can get information and time of how fast where and how.,2,0.9972958833571097
you can see how much time is taken for the earth materials to move.,clay sand pebbles.,2,0.9940166538813493
you can see how much time is taken for the earth materials to move.,what time something happened.,2,0.9947019062465208
you can see how much time is taken for the earth materials to move.,"in a log it tells how is the canyons, deltas, erosions are happening at times. and it shows what the important times are there.",4,0.9984781794008419
you can see how much time is taken for the earth materials to move.,on the stream table log i got the times of everything.,2,0.995996329473966
you can see how much time is taken for the earth materials to move.,when important events happened.,2,0.9953870889556935
you can see how much time is taken for the earth materials to move.,you get from a stream table log is a log that tells main events in a certain time and not from a stream table map.,2,0.9972685154957324
you can see how much time is taken for the earth materials to move.,you get the time in which things happened.,2,0.9964663331104132
you can see how much time is taken for the earth materials to move.,you get what time an important event happened.,2,0.9963198336439423
you can see how much time is taken for the earth materials to move.,you can see when all the important happened.,2,0.996553388830095
you can see how much time is taken for the earth materials to move.,you get a chart telling you what happened during the time periods.,2,0.9972209229210103
you can see how much time is taken for the earth materials to move.,you get to see how long it took.,2,0.9969428990735576
you can see how much time is taken for the earth materials to move.,they explain it in words instead of using pictures.,1,0.9966145372064666
you can see how much time is taken for the earth materials to move.,the time the erosion and deposition happens.,4,0.996257985505727
you can see how much time is taken for the earth materials to move.,you can see what time the events occurred.,2,0.9965189314832368
you can see how much time is taken for the earth materials to move.,the information i get from the stream table logs that i do not get from the maps is how long it took for it to form.,1,0.9979289228141488
you can see how much time is taken for the earth materials to move.,elapsed time.,2,0.996827539627112
you can see how much time is taken for the earth materials to move.,the information that you get from stream table logs rather from stream table maps is a log showing you the events of how the slope started from beginning to end.,2,0.99782694735568
you can see how much time is taken for the earth materials to move.,what you get from the logs are the times.,2,0.9983887883483288
you can see how much time is taken for the earth materials to move.,stream table logs show time while maps do not.,2,0.9973788113587985
you can see how much time is taken for the earth materials to move.,the information you get is that you do not see the hole in the materials sand.,1,0.9993020981787926
you can see how much time is taken for the earth materials to move.,"you cannot see in the maps, the time where the things happen.",2,0.9992160612253158
you can see how much time is taken for the earth materials to move.,the time it happens.,2,0.9982330872468821
you can see how much time is taken for the earth materials to move.,the information that you do get is what happens and what form.,1,0.9990385152527779
you can see how much time is taken for the earth materials to move.,the information i did not get from the stream table logs that i did not get from the stream table maps was the events in order of time.,2,0.9980076970797466
you can see how much time is taken for the earth materials to move.,the information you get from a stream table log that you do not get on a stream table map are the keys that tells you what is what.,1,0.9977089469182241
you can see how much time is taken for the earth materials to move.,is that the stream table log is much straight and more details.,1,0.997871379796909
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it so it better to hike. a has more lines.,1,0.9973590018407759
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it is more descriptive.,1,0.9951198541030033
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so you know what part of the mountain is the easiest part to climb and it has more details.,1,0.9984230519127297
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it has more description.,1,0.9955714953551045
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is easier to read! and there is more information on it.,1,0.9973361783044963
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it tell where you are going.,1,0.9957256157873577
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because a topographic map shows you if a place is going to be steep it also shows you what other roads or rivers to take well in other words it gives you more detail.,2,0.9988729890853372
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,to see a bird's eye view which is better view than looking from land.,1,0.9972437389098923
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it has more and more direction to go.,1,0.996497791737421
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it need to walk a little be that is why i think she recommend to her.,1,0.9973110666145981
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it would tell you where it is more steep and the elevation and the other one will not.,4,0.9982125457005953
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so they can see which is steep or not and safe.,2,0.9967460010055312
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is a faster distance from the bottom.,1,0.9965698989961578
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because she walled know now the side where and how steep they are and elevation.,2,0.9975110260024707
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because a topographic map shows the steeps places and where is the best or dangerous place to be and the lines tell you where you are going like if you going around in circles.,2,0.9990275175373032
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,i would think a because it shows the lakes and rivers and more details of it is location. plus it shows the symbols of what is there.,2,0.998759554520548
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,so you would see the steep sides like 5000.,2,0.9967943266831573
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it gives better directions and trails.,1,0.9963158667987191
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it has more details and they show other paths beside just her's.,2,0.9973627935006754
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because both the maps show the shapes of the landforms but a topographic map shows elevation and steepness.,2,0.9984111354906899
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,"pam's friend recommend map a because you could see the elevation, and see where things are.",4,0.9983846346296708
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended the topographic map because it shows the elevation of the mountain they are hiking.,2,0.9984959433109455
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,it shows the contour lines so they will know how steep the trail is. also they will recognize the shape of the land.,4,0.9988296996820594
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended to use a topographic map for the hike because in a topographic map you can see the profile of something which profile is a side view.,2,0.9991226003110303
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,she would because it has more information.,2,0.9961206527314179
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,"they recommended it so they could see the steep parts, they are route, elevation, and shape.",4,0.9982671167825015
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it shows more directions and ways and it shows more places and more rivers.,2,0.9973136170990001
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,because it is like bird's eye view and so if you look top to bottom you will see almost every detail.,1,0.9978876786871025
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,she recommended it because it informs them how many feet it increases. also it shows you more locations so they know if they cross someplace they have gone too far.,4,0.9987200624247605
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommended using the topographic map because you can see which side of the mountain is the steepest. that way you know where the non steep side. also it snows rivers.,4,0.9994447226235922
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommend using the topographic map because it has more information.,2,0.9971757716223357
she recommended the topographic map because the map shows the elevations along the trail. pam would know where the trail was the steepest.,pam's friend recommend the topographic map so she can tell which side is steeper. it also shows the elevations for the height.,4,0.9990395408685347
