reference_answer,student_answer,score,similarity
a battery uses a chemical reaction to maintain different electrical states at the terminals,because terminals are seperate,3,0.93711156
a battery uses a chemical reaction to maintain different electrical states at the terminals,not connected,3,0.7981939
a battery uses a chemical reaction to maintain different electrical states at the terminals,battery uses charge,3,0.8104348
a battery uses a chemical reaction to maintain different electrical states at the terminals,because a batter will always have a voltage even if it is 0,3,0.93479383
a battery uses a chemical reaction to maintain different electrical states at the terminals,because a battery will always have a voltage even if it is 0,3,0.99118507
a battery uses a chemical reaction to maintain different electrical states at the terminals,"because a battery always has a chemical reaction, positive or negative",3,0.9494522
a battery uses a chemical reaction to maintain different electrical states at the terminals,because a chemical reaction inside the battery keeps the positive and negative terminals at different electrical states at all times.,4,0.9942157
a battery uses a chemical reaction to maintain different electrical states at the terminals,a battery will always have a voltage because the electrical states of the positive and negative terminals are always different.,1,0.98962045
a battery uses a chemical reaction to maintain different electrical states at the terminals,a chemical reaction inside the battery makes the electrical states of the positive and negative terminals different at all times.,4,0.99523836
a battery uses a chemical reaction to maintain different electrical states at the terminals,the two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,4,0.99302816
a battery uses a chemical reaction to maintain different electrical states at the terminals,there is a difference between the electrical states of the two battery terminals because they are not connected to each other,2,0.9829292
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the cheminal reaction of the volatge is there wther or not there is an incomplete circuit,4,0.857839
a battery uses a chemical reaction to maintain different electrical states at the terminals,the battery will always have a voltage.,2,0.8474193
a battery uses a chemical reaction to maintain different electrical states at the terminals,the battery is a chemical reaction that does not rely on the circuit being complete or not.,3,0.89938515
a battery uses a chemical reaction to maintain different electrical states at the terminals,the terminals in the battery will have an electrical state and chemical reaction that will continuously flow.,3,0.98661286
a battery uses a chemical reaction to maintain different electrical states at the terminals,the voltage does not change.,1,0.8621228
a battery uses a chemical reaction to maintain different electrical states at the terminals,because there is still a difference in electrical states. one side could have a positive connection and the other could have a negative connection,3,0.986755
a battery uses a chemical reaction to maintain different electrical states at the terminals,"because the terminals are not in a closed path, so you are giving the voltage of the battery itself",2,0.9851251
a battery uses a chemical reaction to maintain different electrical states at the terminals,"because the battery always has a voltage unless it""s dead",2,0.95694834
a battery uses a chemical reaction to maintain different electrical states at the terminals,because it has two electrial states within itself.,2,0.87995553
a battery uses a chemical reaction to maintain different electrical states at the terminals,"because they aren""t connected",2,0.77145195
a battery uses a chemical reaction to maintain different electrical states at the terminals,battery will always have a voltage,3,0.8439814
a battery uses a chemical reaction to maintain different electrical states at the terminals,there will be a difference in measured electrical states,3,0.978986
a battery uses a chemical reaction to maintain different electrical states at the terminals,because,0,0.81647336
a battery uses a chemical reaction to maintain different electrical states at the terminals,a gap in the circuit does not affect the voltage of the battery.,2,0.91203773
a battery uses a chemical reaction to maintain different electrical states at the terminals,because it will still be connected to one of the terminals,3,0.9548043
a battery uses a chemical reaction to maintain different electrical states at the terminals,an incomplete circuit does not affect voltage.,3,0.91914153
a battery uses a chemical reaction to maintain different electrical states at the terminals,it can be 0,3,0.8009485
a battery uses a chemical reaction to maintain different electrical states at the terminals,a battery always has voltage unless it is damaged,1,0.9338001
a battery uses a chemical reaction to maintain different electrical states at the terminals,circuit has nothing to do with the batteries voltage,3,0.89311886
a battery uses a chemical reaction to maintain different electrical states at the terminals,"well, it will have a voltage of zero, if that""s what you are asking.",3,0.97650325
a battery uses a chemical reaction to maintain different electrical states at the terminals,"the battery""s voltage comes from a chemical reaction that takes place within the battery itself.",2,0.9943338
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the electrical states between the two battery terminals will be different no matter what,2,0.9676994
a battery uses a chemical reaction to maintain different electrical states at the terminals,there is a gap,3,0.8243898
a battery uses a chemical reaction to maintain different electrical states at the terminals,beacause the two terminals still have an electrical state,2,0.9414588
a battery uses a chemical reaction to maintain different electrical states at the terminals,the battery always has a voltage because there is a positive terminal and there is a negative terminal.,3,0.9030411
a battery uses a chemical reaction to maintain different electrical states at the terminals,because it is measuring the difference in electrical states between two terminals.,2,0.9746722
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the battery contains chemicals that differe in electrical states.,3,0.94589865
a battery uses a chemical reaction to maintain different electrical states at the terminals,the voltage stays the same within the battery,3,0.9075093
a battery uses a chemical reaction to maintain different electrical states at the terminals,"i don""t know",0,0.8586897
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the two terminals will always have different electrical states.,2,0.9698366
a battery uses a chemical reaction to maintain different electrical states at the terminals,because voltage is the difference in electrical states between two terminals.,2,0.96865404
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the gap creates a difference in electrical states,3,0.98561513
a battery uses a chemical reaction to maintain different electrical states at the terminals,because the battery has its own chemical reacion between the positive and negative tterminals it contains,2,0.92569196
a battery uses a chemical reaction to maintain different electrical states at the terminals,the voltage of a battery is the result of chemical reactions within the battery,2,0.9223631
a battery uses a chemical reaction to maintain different electrical states at the terminals,because it has one regardless of the circuit,1,0.84341407
a battery uses a chemical reaction to maintain different electrical states at the terminals,battery always has voltage,2,0.82737285
a battery uses a chemical reaction to maintain different electrical states at the terminals,because there is a difference between the electrical states of the two terminals.,2,0.9898304
terminal 6 and the positive terminal are connected,termonal 6 is connected to the positive battery terminal.,4,0.9578424
terminal 6 and the positive terminal are connected,because there is no gap between the positive battery terminal and terminal 6.,4,0.9563796
terminal 6 and the positive terminal are connected,because the positive batter terminal and terminal 6 were connected.,4,0.95275605
terminal 6 and the positive terminal are connected,because the positive battery terminal and terminal 6 were connected.,4,0.9514278
terminal 6 and the positive terminal are connected,the positive battery terminal is directly connected to terminal 6,4,0.95879334
terminal 6 and the positive terminal are connected,there is a gap between the postive terminal 6,3,0.94341934
terminal 6 and the positive terminal are connected,terminal 6 is connected to the difference,2,0.94500583
terminal 6 and the positive terminal are connected,the negative battery terminal is separated by a gap from terminal 6,4,0.95475847
terminal 6 and the positive terminal are connected,the negative battery terminal is separated by a gap from terminal 6 and bulb c is damaged,4,0.9598016
terminal 6 and the positive terminal are connected,the,3,0.90014726
terminal 6 and the positive terminal are connected,the negative,2,0.86193836
terminal 6 and the positive terminal are connected,the positive battery terminal is not separated by a gap from terminal 6.,4,0.9598093
terminal 6 and the positive terminal are connected,the gap prevents the terminals from being closed,3,0.937957
terminal 6 and the positive terminal are connected,terminal is connected to postive terminal of the battery,4,0.9354446
terminal 6 and the positive terminal are connected,the positive battery terminal is no seperated by a gap from terminal 6,4,0.9605129
terminal 6 and the positive terminal are connected,the positive battery terminal is not seperated by a gap from terminal 6,4,0.95521057
terminal 6 and the positive terminal are connected,no clue,0,0.8854872
terminal 6 and the positive terminal are connected,the terminal is connected,2,0.920715
terminal 6 and the positive terminal are connected,there is a gap between terminal 6 and a positive battery terminal,3,0.9434311
terminal 6 and the positive terminal are connected,there is a gap in the path,2,0.90393895
terminal 6 and the positive terminal are connected,there is a damaged bulb,2,0.91296077
terminal 6 and the positive terminal are connected,the positive battery terminal and terminal 6 are connected.,4,0.9447625
terminal 6 and the positive terminal are connected,there is no gap between the positive battery terminal and terminal 6,4,0.9482757
terminal 6 and the positive terminal are connected,the positive battery terminal was not separted by a gap from terminal 6,4,0.95479935
terminal 6 and the positive terminal are connected,terminal 6 is conncted to the positive terminal,4,0.9700456
terminal 6 and the positive terminal are connected,there is no gap seperated terminal 6 and the positive terminal,4,0.9608642
terminal 6 and the positive terminal are connected,answer,0,0.90112346
terminal 6 and the positive terminal are connected,tell answer,0,0.8280354
terminal 6 and the positive terminal are connected,terminal 6 is connected to the positive battery terminal.,4,0.9660044
terminal 6 and the positive terminal are connected,there is no gap seperating the positive battery terminal from terminal 6,4,0.9520347
terminal 6 and the positive terminal are connected,terminal 6 is connected to the positive battery terminal,4,0.9697553
terminal 6 and the positive terminal are connected,the positive terminal is connected to terminal 6,4,0.9386976
terminal 6 and the positive terminal are connected,the positive battery terminal is not connected,3,0.9481494
terminal 6 and the positive terminal are connected,positive battery terminal is separated by a gap,3,0.9443523
terminal 6 and the positive terminal are connected,positive battery terminal is separated by a gap from terminal 6,3,0.95538485
terminal 6 and the positive terminal are connected,terminal 6 is directly connected to the positive terminal.,4,0.97378755
terminal 6 and the positive terminal are connected,the positive terminal and terminal 6 are connected,4,0.95055413
terminal 6 and the positive terminal are connected,the two terminals are connected,4,0.9337687
terminal 6 and the positive terminal are connected,the negative battery terminal is seperated by a gap from terminal 6,4,0.9482888
terminal 6 and the positive terminal are connected,the negative battery terminal is serperated by a gap from terminal 6,4,0.96089435
terminal 6 and the positive terminal are connected,the negative battery terminal is seperated by a gap from terminal 6 making the voltage 0,4,0.93146384
terminal 6 and the positive terminal are connected,because the positive terminal is connected to terminal 6,4,0.93166584
terminal 6 and the positive terminal are connected,terminal 6 is connected to the positive terminal,4,0.96093506
terminal 6 and the positive terminal are connected,the positive battery terminal is connected to terminal 6,4,0.9394311
terminal 6 and the positive terminal are connected,the positive battery terminal is connected to terminal 6.,4,0.9478652
terminal 6 and the positive terminal are connected,the battery is damaged.,3,0.9154942
terminal 6 and the positive terminal are connected,because there was two positive connections,3,0.91306233
terminal 6 and the positive terminal are connected,terminal 6 and the positive battery terminal are connected,4,0.9522852
terminal 6 and the positive terminal are connected,because there is not gapp they are connected,4,0.8619543
terminal 6 and the positive terminal are connected,the bulb was damaged,3,0.9042025
terminal 6 and the positive terminal are connected,terminal 6 is not connected to the negative side of the battery,4,0.964537
terminal 6 and the positive terminal are connected,the ppositive battery terminal is connected in terminal 6.,4,0.9480332
terminal 6 and the positive terminal are connected,it was connected.,4,0.878296
terminal 6 and the positive terminal are connected,idk,0,0.8314766
terminal 6 and the positive terminal are connected,the negative battery terminal is not reaching terminal 6,2,0.9387162
terminal 6 and the positive terminal are connected,no idea,0,0.8611849
terminal 6 and the positive terminal are connected,because it was damaged.,3,0.9304466
terminal 6 and the positive terminal are connected,the negative battery terminal is separated by a gap from terminal 6.,3,0.96007556
terminal 6 and the positive terminal are connected,because the positivebattery terminal is connected to terminal 6,4,0.94706494
terminal 6 and the positive terminal are connected,the terminals are connected to each other.,4,0.9434611
terminal 6 and the positive terminal are connected,because the positive battery terminal is not separated by a gap from terminal 6.,4,0.96063524
terminal 6 and the positive terminal are connected,their is a gap.,2,0.8798734
terminal 6 and the positive terminal are connected,terminal 6 and the positive terminal have the same electrical state.,2,0.9793235
terminal 6 and the positive terminal are connected,the positive battery terminal is connected by a gap from terminal 6.,3,0.9615544
terminal 6 and the positive terminal are connected,there is a gap in the connection,3,0.92015314
terminal 6 and the positive terminal are connected,connect to the terminal,2,0.887427
terminal 6 and the positive terminal are connected,the battery terminal is connected to terminal 6.,2,0.9509815
terminal 6 and the positive terminal are connected,the positive battery terminal is not seperated by a gap from terminal 6.,4,0.96110487
terminal 6 and the positive terminal are connected,it is not connected.,3,0.89043975
terminal 6 and the positive terminal are connected,not seperated by a gap,2,0.93882835
terminals 1 and 2 are connected,there is a gap between terminal one and two,3,0.92101693
terminals 1 and 2 are connected,there is a gap between terminal one and two and the positive battery terminal,3,0.92026114
terminals 1 and 2 are connected,the terminals are seperated from the positive terminal,3,0.9689634
terminals 1 and 2 are connected,the terminal 1 is connected to terminal 2,4,0.925684
terminals 1 and 2 are connected,there was a gap between the positive battery terminal and terminal 1.,3,0.9147255
terminals 1 and 2 are connected,there was a gap between the positive battery terminal and terminal 2.,3,0.9220849
terminals 1 and 2 are connected,there was no gap between the positive battery terminal and terminal 1 and terminal 2.,3,0.9306508
terminals 1 and 2 are connected,because they were both seperated.,3,0.92958444
terminals 1 and 2 are connected,terminal 1 is connected to terminal 2.,4,0.94769055
terminals 1 and 2 are connected,terminal one is connected to the negative,3,0.8609005
terminals 1 and 2 are connected,terminal is connected to the negative battery,3,0.9192382
terminals 1 and 2 are connected,there is a gap in terminal 1,3,0.9325089
terminals 1 and 2 are connected,both terminals were connected to the negative terminal of the battery,2,0.9788543
terminals 1 and 2 are connected,a terminal is connected to the negative terminal of the battery,2,0.94591844
terminals 1 and 2 are connected,terminals are separated by a gap between the positive and the negative terminals,3,0.97985363
terminals 1 and 2 are connected,terminals are separated by a gay between the positive and negative terminals of the battery,3,0.9685217
terminals 1 and 2 are connected,terminal 1 is not seperated by a gap from terminal 2.,4,0.9520507
terminals 1 and 2 are connected,there is not difference in eletcrical states,2,0.95519906
terminals 1 and 2 are connected,ok,0,0.88985246
terminals 1 and 2 are connected,terminal 1 and terminal 2 possess no difference,2,0.9215705
terminals 1 and 2 are connected,terminal has the same electrical state,2,0.9393947
terminals 1 and 2 are connected,there was a gap from terminal 2 to terminal 6,1,0.9297623
terminals 1 and 2 are connected,sfsf,0,0.81649554
terminals 1 and 2 are connected,cd,0,0.7528175
terminals 1 and 2 are connected,terminal 1 is connected to a battery,1,0.95260537
terminals 1 and 2 are connected,i have no idea,0,0.84258497
terminals 1 and 2 are connected,the terminal is connected,2,0.90792555
terminals 1 and 2 are connected,the terminals are connected to each other,4,0.97270584
terminals 1 and 2 are connected,terminal 1 is connected to terminal 2,4,0.939018
terminals 1 and 2 are connected,because there was no difference,2,0.8973423
terminals 1 and 2 are connected,both of the terminals are connected to the negative battery terminal,4,0.9855495
terminals 1 and 2 are connected,terminal 1 and 2 are connected to the negtive terminal of the battery,4,0.9509383
terminals 1 and 2 are connected,the terminals are connected,4,0.94265616
terminals 1 and 2 are connected,they have the same voltage,1,0.8544644
terminals 1 and 2 are connected,terminal 1 was connected to a negative terminal 2.,3,0.9418161
terminals 1 and 2 are connected,terminals 1 and 2 are seperated by a gap,3,0.9808411
terminals 1 and 2 are connected,terminals 1 and 2 are not seperated by a gap,4,0.9840014
terminals 1 and 2 are connected,they are both connected to the negative battery terminal,2,0.92409647
terminals 1 and 2 are connected,there is no difference in electrical states,2,0.9460695
terminals 1 and 2 are connected,because there is not circuits going through one,3,0.9588383
terminals 1 and 2 are connected,there is not charge between them,3,0.87600595
terminals 1 and 2 are connected,there was a gap between terminal 1 and terminal 2.,3,0.9202191
terminals 1 and 2 are connected,there is not a gap between terminal 1 and terminal 2.,4,0.9345296
terminals 1 and 2 are connected,a terminal is not connected to the positive battery terminal.,2,0.93593884
terminals 1 and 2 are connected,terminal 1 and terminal 2 are connected,4,0.9387571
terminals 1 and 2 are connected,because they are connected,4,0.87290245
terminals 1 and 2 are connected,ht negative battery terminal is seperated by a gap from terminal 1 and 2,3,0.91448134
terminals 1 and 2 are connected,the negative battery terminal is seperated by a gap from terminal 1 and 2,3,0.92290175
terminals 1 and 2 are connected,because they are both connected.,4,0.93731546
terminals 1 and 2 are connected,they are connected,4,0.85228276
terminals 1 and 2 are connected,because terminal 1 and 2 are connected to the negative battery terminal,2,0.9243002
terminals 1 and 2 are connected,terminal 1 and 2 have the same difference in electrical states,3,0.94725966
terminals 1 and 2 are connected,the voltage was 0 because they were on the same negative battery terminal.,2,0.94125557
terminals 1 and 2 are connected,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,2,0.95101976
terminals 1 and 2 are connected,they are both connected to the negative battery terminal.,4,0.93502593
terminals 1 and 2 are connected,because there was two negative connections,3,0.88809
terminals 1 and 2 are connected,because there is no gap between the terminals,4,0.9611604
terminals 1 and 2 are connected,terminal 1 and terminal 2 are on the same side.,2,0.94591284
terminals 1 and 2 are connected,they are connected no gaps,4,0.8330854
terminals 1 and 2 are connected,connected to the negative terminal,2,0.8908509
terminals 1 and 2 are connected,the positive battery terminal is separated by a gap from terminal 2.,2,0.91849494
terminals 1 and 2 are connected,they were connected.,4,0.90660906
terminals 1 and 2 are connected,there is a gap in the path.,3,0.9069556
terminals 1 and 2 are connected,there is no charge,3,0.8804763
terminals 1 and 2 are connected,terminal 1 and terminal 2 are connected to the negative terminal of the battery,2,0.9504556
terminals 1 and 2 are connected,connectedtto - side,2,0.8458959
terminals 1 and 2 are connected,because they were connected within the same terminal.,4,0.9583001
terminals 1 and 2 are connected,the are both connected the negative battery terminal.,2,0.9377258
terminals 1 and 2 are connected,there is a gap between terminals 1 and 2 from the positive battery terminal,2,0.9612479
terminals 1 and 2 are connected,there was a gap from terminal,3,0.8617331
terminals 1 and 2 are connected,terminal 1 is connected to the negative terminal.,2,0.9391069
terminals 1 and 2 are connected,because they were both on the negative terminal.,2,0.94032747
terminals 1 and 2 are connected,terminal 1 and terminal 2 are connected to the negative battery terminal.,2,0.95881635
terminals 1 and 2 are connected,because terminal 2 is connected to the positive terminal of the battery through a broken bulb.,3,0.9461902
terminals 1 and 2 are connected,they both connected to the negative terminal,2,0.8930929
terminals 1 and 2 are connected,becuae they are connected to the negative terminal,2,0.9203445
terminals 1 and 2 are connected,contained in the same circuit not connected to the opposite terminal,3,0.93210405
terminals 1 and 2 are connected,because there is a gap.,3,0.927342
terminals 1 and 2 are connected,they are connected to each other,4,0.9066416
terminals 1 and 2 are connected,terminall 1 and terminal 2 are connected.,4,0.95250046
terminals 1 and 2 are connected,because they were connected to the same thing.,2,0.9472197
terminals 1 and 2 are connected,they are connected.,4,0.91166776
terminals 1 and 2 are connected,the terminals are separated from the positive battery terminal by a gap,3,0.9729333
terminals 1 and 2 are connected,"i don""t know.",0,0.86330825
terminals 1 and 2 are connected,they are one the same negative,2,0.8423077
terminals 1 and 2 are connected,terminal 1 and terminal 2 are connected to each other.,4,0.96957123
terminals 1 and 4 are connected,terminal one is connected to terminal four,4,0.9366076
terminals 1 and 4 are connected,the terminal 1 is connected to terminal 4,4,0.94378555
terminals 1 and 4 are connected,there was no gap between the positive battery terminal and terminal 1 and terminal 4.,3,0.9322814
terminals 1 and 4 are connected,because they were both seperated.,3,0.9327036
terminals 1 and 4 are connected,because terminal 1 is directly connected to terminal 4,4,0.9458489
terminals 1 and 4 are connected,terminal 1 is connetced to terminal 4,4,0.9475346
terminals 1 and 4 are connected,tereminal 1 is connected to terminal 4,4,0.94085014
terminals 1 and 4 are connected,there is a difference in electrical states,3,0.9556095
terminals 1 and 4 are connected,terminal 1 and terminal 4 are the same,2,0.9389811
terminals 1 and 4 are connected,the terminal is connected,2,0.90393245
terminals 1 and 4 are connected,"i""m not sure",0,0.8951613
terminals 1 and 4 are connected,there is a gap in the path,2,0.92417777
terminals 1 and 4 are connected,there is a gap between terminal 1 and terminal 4,3,0.93286407
terminals 1 and 4 are connected,there is a gap in the circuit,2,0.9550057
terminals 1 and 4 are connected,terminal 1 is connected to terminal 4,4,0.94934046
terminals 1 and 4 are connected,the terminals are connected,4,0.95166653
terminals 1 and 4 are connected,terminals are connected,4,0.9620518
terminals 1 and 4 are connected,terminal 1 was connected to a negative terminal 4.,3,0.9537287
terminals 1 and 4 are connected,terminals 1 and 4 are not seperated by a gap,4,0.9889304
terminals 1 and 4 are connected,terminal 1 is connected to terminal 2,1,0.9375409
terminals 1 and 4 are connected,terminal 1 i connected to terminal 6,3,0.9169805
terminals 1 and 4 are connected,a terminal is not connected to the positive battery terminal.,2,0.943365
terminals 1 and 4 are connected,terminal 1 and terminal 4 are connected,4,0.9525136
terminals 1 and 4 are connected,because they are connected,4,0.87732893
terminals 1 and 4 are connected,terminal 1 is seperate from terminal 4,3,0.9266721
terminals 1 and 4 are connected,because they are both connected,4,0.9241266
terminals 1 and 4 are connected,they are connected,4,0.8624368
terminals 1 and 4 are connected,they are connected to each other,4,0.9142958
terminals 1 and 4 are connected,terminal 1 is connected to terminal 4.,4,0.96021396
terminals 1 and 4 are connected,same reason as 2,3,0.8557113
terminals 1 and 4 are connected,because the two terminals are connected,4,0.9652072
terminals 1 and 4 are connected,terminal 1 and 4 connected,4,0.9167714
terminals 1 and 4 are connected,they are both connected to the negative battery terminal,2,0.93736315
terminals 1 and 4 are connected,the positive battery terminal is separated by a gap from terminal 4.,2,0.9302317
terminals 1 and 4 are connected,1 is connected to terminal 2.,1,0.93212855
terminals 1 and 4 are connected,terminal 1 is connected to terminl 4.,4,0.9592914
terminals 1 and 4 are connected,no charge,3,0.85934925
terminals 1 and 4 are connected,same as above,2,0.8801532
terminals 1 and 4 are connected,because they were connected within the same terminal.,4,0.96618074
terminals 1 and 4 are connected,terminal 1is connected to terminal 4,4,0.9370407
terminals 1 and 4 are connected,because terminal 1 is connected to terminal 4.,4,0.9424626
terminals 1 and 4 are connected,terminal 1 is connected toterminal 4,4,0.94951767
terminals 1 and 4 are connected,terminal 1 is not connected to terminal 4.,3,0.96289384
terminals 1 and 4 are connected,terminal one is connected to terminal 4,4,0.9544963
terminals 1 and 6 are separated by the gap,terminal one is seperated from terminal six,2,0.9328983
terminals 1 and 6 are separated by the gap,terminal one is connected to the positve battery terminal,3,0.9708196
terminals 1 and 6 are separated by the gap,terminal one is not connected to terminal six,4,0.94451773
terminals 1 and 6 are separated by the gap,terminal 1 is not connected to terminal 6,4,0.95019317
terminals 1 and 6 are separated by the gap,the terminal 1 is seperated from terminal 6,4,0.938002
terminals 1 and 6 are separated by the gap,terminal 6 is connected to the positive battery terminal,2,0.94065446
terminals 1 and 6 are separated by the gap,there is a gap between the positive battery terminal and terminal 1 and terminal 6.,3,0.9541473
terminals 1 and 6 are separated by the gap,because terminal 1 is not connected to terminal 6.,4,0.9551822
terminals 1 and 6 are separated by the gap,because there is a gap in the connection between terminal 1 and terminal 6,4,0.9796454
terminals 1 and 6 are separated by the gap,terminal is connected to terminal 6,2,0.9444829
terminals 1 and 6 are separated by the gap,terminal 1 is connected to terminal 6,3,0.9494929
terminals 1 and 6 are separated by the gap,terminal 6 is connected to terminal 1,3,0.9465674
terminals 1 and 6 are separated by the gap,terminal 6 has gap,2,0.86361694
terminals 1 and 6 are separated by the gap,l,0,0.7954753
terminals 1 and 6 are separated by the gap,difference in electrial state,2,0.9053215
terminals 1 and 6 are separated by the gap,terminal 6 is connected to postive terminal of battery,2,0.9307232
terminals 1 and 6 are separated by the gap,there is a gap,2,0.9007745
terminals 1 and 6 are separated by the gap,the terminals are separated by a gap,4,0.9704831
terminals 1 and 6 are separated by the gap,there is a gap between terminal 1 and terminal 6,4,0.94404703
terminals 1 and 6 are separated by the gap,because there is a gap,2,0.9189355
terminals 1 and 6 are separated by the gap,connected to positive terminal,2,0.90152717
terminals 1 and 6 are separated by the gap,positve battery terminal,2,0.8527849
terminals 1 and 6 are separated by the gap,terminal 1 is connected to the negative terminal and terminal 6 is connected to the positive terminal,2,0.95079446
terminals 1 and 6 are separated by the gap,terminal 1 is connected to the negative battery terminal and terminal 6 is connected to the positive battery terminal,2,0.9440548
terminals 1 and 6 are separated by the gap,the terminals are not connected,4,0.95962524
terminals 1 and 6 are separated by the gap,terminal 1 was connected to a positive terminal 6.,3,0.9528381
terminals 1 and 6 are separated by the gap,terminal 1 was connected to a positive battery terminal.,3,0.9522363
terminals 1 and 6 are separated by the gap,terminals 1 and 6 are seperated by a gap,4,0.98824126
terminals 1 and 6 are separated by the gap,a terminal is connected to the positive battery terminal.,2,0.95144147
terminals 1 and 6 are separated by the gap,a terminal is not connected to the negative battery terminal.,2,0.9490223
terminals 1 and 6 are separated by the gap,a terminal is not connected to the positive battery terminal.,2,0.9587533
terminals 1 and 6 are separated by the gap,terminal 1 and terminal 6 are seperated by a gap,4,0.976423
terminals 1 and 6 are separated by the gap,a gap separates terminal 1 from terminal 6,4,0.98501855
terminals 1 and 6 are separated by the gap,terminal 1 is seperate from terminal 6,4,0.94569033
terminals 1 and 6 are separated by the gap,terminal 1 is conected to terminal 6,3,0.9591132
terminals 1 and 6 are separated by the gap,terminal 1 is connected to negative,2,0.9141622
terminals 1 and 6 are separated by the gap,because they are separated by a gap,4,0.9709934
terminals 1 and 6 are separated by the gap,they are not connected,4,0.8833358
terminals 1 and 6 are separated by the gap,they are seperated by a gap from bulb c,4,0.9602645
terminals 1 and 6 are separated by the gap,they are seperated by a gap,4,0.9153098
terminals 1 and 6 are separated by the gap,terminal 1 is not connected to terminal 6.,4,0.96236956
terminals 1 and 6 are separated by the gap,terminal 6 is connected to the positive battery terminal.,2,0.95962167
terminals 1 and 6 are separated by the gap,because there is a positive and negative connections,3,0.924229
terminals 1 and 6 are separated by the gap,there is a gap between the two terminals,4,0.96925724
terminals 1 and 6 are separated by the gap,they are connected to different terminals,2,0.969576
terminals 1 and 6 are separated by the gap,it closes the circuit,3,0.9061615
terminals 1 and 6 are separated by the gap,1s connected to 6,3,0.91333777
terminals 1 and 6 are separated by the gap,there is a gap seperating terminal 1 from terminal 6,4,0.9652186
terminals 1 and 6 are separated by the gap,connected tpo positive sie= circuit complete,3,0.8851426
terminals 1 and 6 are separated by the gap,because they are not connected within the same terminal.,4,0.9729082
terminals 1 and 6 are separated by the gap,there is a gap between terminal 1 and terminal 6.,4,0.9523225
terminals 1 and 6 are separated by the gap,there is a gap between terminals 1 and 6,4,0.96974826
terminals 1 and 6 are separated by the gap,"terminal 1 and terminal 6 are not connected, there is a gap",4,0.97676015
terminals 1 and 6 are separated by the gap,because there is a gap between terminal 1 and terminal 6.,4,0.95415354
terminals 1 and 6 are separated by the gap,because terminal 1 and 6 are connceted to the battery.,1,0.9551314
terminals 1 and 6 are separated by the gap,terminal 1 is connected to terminal 6 which is on the other side of the short circuit,3,0.9613372
terminals 1 and 6 are separated by the gap,there is a gap between them - not connected,4,0.96363264
terminals 1 and 6 are separated by the gap,there is a gap between 1 and 6,4,0.9284884
terminals 1 and 6 are separated by the gap,terminal 1 is not connected to terminal 6 because there is a gap.,4,0.96804106
terminals 1 and 6 are separated by the gap,they are separated by a gap.,4,0.92896754
terminals 1 and 6 are separated by the gap,terminal 6 is connected to the positive terminal of the battery,2,0.947231
terminals 1 and 6 are separated by the gap,terminal one is not connected to terminal 6,4,0.9382361
terminals 1 and 6 are separated by the gap,"there""s a gap",2,0.96641123
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,it allows you to measure electrical states between terminals,3,0.9313724
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"because the voltage measures the difference in electrical states of two terminals, so it can determine where there is a gap, or wehre there is a connection.",4,0.9731244
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"voltage is the difference in electrical states between two terminals, so a gap or a connection in a circuit can be determined by the voltage.",4,0.9811196
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"the electrical state between two terminals is the voltage. a gap shows voltage, while a connection results in no voltage.",3,0.9466519
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"a bulb connects the terminals, so there will be a difference in electrical state if there is a fault.",4,0.9423604
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you can find where there is a gap,2,0.8782388
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,find where there are different electrical states,2,0.8955673
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,a gap chause different electrical states with different voltages,2,0.9421631
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,measuring voltage between the positive battery terminal and the bulb terminal determines the gap in the connection.,3,0.97110367
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,there will be a gap between the positive battery terminal and the bulb terminal,3,0.93547565
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,because if there is a gap you will be able to determine where the burned out bulb is located.,2,0.9403198
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,because it measures the difference in electrical states between two gaps,3,0.90510666
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,i have no idea,0,0.85217005
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,an electircl aasoidrjf,0,0.8731405
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,a bulb causes a difference in electrical state,3,0.9418431
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the gap will cause there to be a difference in electrical states.,4,0.93580866
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the gap in the connection causes different electrical states.,4,0.91157794
